tokens,act_ind,act_inds,obj_inds,state_with_label
"['In', 'the', 'open', 'box', 'type', 'regsvr32', '/u', 'inseng.dll', 'and', 'then', 'click', 'ok', 'When', 'you', 'receive', 'the', 'message', 'that', 'states', 'that', 'dllunregisterserver', 'in', 'inseng.dll', 'succeeded', 'click', 'ok']",24,"[14, 24]","[[25], []]","[[-5.53999990e-02  3.51000018e-02  3.00999992e-02 ... -1.79999997e-03
   2.40000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   2.30000000e+01  1.00000000e+00]
 [-7.66000003e-02  5.46999983e-02 -3.13999988e-02 ...  1.29199997e-01
   2.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['When', 'you', 'receive', 'the', 'message', 'that', 'states', 'that', 'dllunregisterserver', 'in', 'inseng.dll', 'succeeded', 'click', 'ok', 'Click', 'start', 'and', 'then', 'click', 'run']",14,"[14, 18]","[[15], []]","[[ 9.88999978e-02  5.40000014e-03  1.21399999e-01 ...  6.12999983e-02
   1.40000000e+01  1.00000000e+00]
 [-1.20200001e-01  7.00000003e-02  1.03000000e-01 ...  2.49999994e-03
   1.30000000e+01  1.00000000e+00]
 [-2.58000009e-02  2.04000007e-02  1.95099995e-01 ... -2.91000009e-02
   1.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['When', 'you', 'receive', 'the', 'message', 'that', 'states', 'that', 'dllunregisterserver', 'in', 'inseng.dll', 'succeeded', 'click', 'ok', 'Click', 'start', 'and', 'then', 'click', 'run']",18,"[14, 18]","[[19], []]","[[ 9.88999978e-02  5.40000014e-03  1.21399999e-01 ...  6.12999983e-02
   1.80000000e+01  1.00000000e+00]
 [-1.20200001e-01  7.00000003e-02  1.03000000e-01 ...  2.49999994e-03
   1.70000000e+01  1.00000000e+00]
 [-2.58000009e-02  2.04000007e-02  1.95099995e-01 ... -2.91000009e-02
   1.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regsvr32', 'inseng.dll', 'and', 'then', 'click', 'ok']",10,"[10, 15]","[[11, 12], []]","[[-1.75999999e-01  4.06000018e-02 -6.97999969e-02 ...  1.97899997e-01
   1.00000000e+01  1.00000000e+00]
 [-1.24600001e-01  8.60000029e-03  8.99999961e-03 ...  5.15000001e-02
   9.00000000e+00  1.00000000e+00]
 [-3.13999988e-02  1.48999998e-02 -2.05000006e-02 ...  1.48000000e-02
   8.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regsvr32', 'inseng.dll', 'and', 'then', 'click', 'ok']",15,"[10, 15]","[[16], []]","[[-1.75999999e-01  4.06000018e-02 -6.97999969e-02 ...  1.97899997e-01
   1.50000000e+01  1.00000000e+00]
 [-1.24600001e-01  8.60000029e-03  8.99999961e-03 ...  5.15000001e-02
   1.40000000e+01  1.00000000e+00]
 [-3.13999988e-02  1.48999998e-02 -2.05000006e-02 ...  1.48000000e-02
   1.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'the', 'open', 'box', 'type', 'regsvr32', 'inseng.dll', 'and', 'then', 'click', 'ok', 'When', 'you', 'receive', 'the', 'message', 'that', 'states', 'that', 'dllregisterserver', 'in', 'inseng.dll', 'succeeded', 'click', 'ok']",13,"[13, 23]","[[15], []]","[[-5.53999990e-02  3.51000018e-02  3.00999992e-02 ... -1.79999997e-03
   1.30000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   1.20000000e+01  1.00000000e+00]
 [-7.66000003e-02  5.46999983e-02 -3.13999988e-02 ...  1.29199997e-01
   1.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'the', 'open', 'box', 'type', 'regsvr32', 'inseng.dll', 'and', 'then', 'click', 'ok', 'When', 'you', 'receive', 'the', 'message', 'that', 'states', 'that', 'dllregisterserver', 'in', 'inseng.dll', 'succeeded', 'click', 'ok']",23,"[13, 23]","[[24], []]","[[-5.53999990e-02  3.51000018e-02  3.00999992e-02 ... -1.79999997e-03
   2.30000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   2.20000000e+01  1.00000000e+00]
 [-7.66000003e-02  5.46999983e-02 -3.13999988e-02 ...  1.29199997e-01
   2.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'start', 'point', 'to', 'settings', 'point', 'to', 'control', 'panel', 'and', 'then', 'click', 'display']",0,"[0, 2, 5, 11]","[[1], []]","[[-0.176   0.0406 -0.0698 ...  0.1979  0.      1.    ]
 [-0.1246  0.0086  0.009  ...  0.0515  1.      2.    ]
 [ 0.0557  0.0413 -0.0144 ...  0.0486  2.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Click', 'start', 'point', 'to', 'settings', 'point', 'to', 'control', 'panel', 'and', 'then', 'click', 'display']",2,"[0, 2, 5, 11]","[[4], []]","[[-0.176   0.0406 -0.0698 ...  0.1979  2.      1.    ]
 [-0.1246  0.0086  0.009  ...  0.0515  1.      1.    ]
 [ 0.0557  0.0413 -0.0144 ...  0.0486  0.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Click', 'start', 'point', 'to', 'settings', 'point', 'to', 'control', 'panel', 'and', 'then', 'click', 'display']",5,"[0, 2, 5, 11]","[[7, 8], []]","[[-0.176   0.0406 -0.0698 ...  0.1979  5.      1.    ]
 [-0.1246  0.0086  0.009  ...  0.0515  4.      1.    ]
 [ 0.0557  0.0413 -0.0144 ...  0.0486  3.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Click', 'start', 'point', 'to', 'settings', 'point', 'to', 'control', 'panel', 'and', 'then', 'click', 'display']",11,"[0, 2, 5, 11]","[[12], []]","[[-1.75999999e-01  4.06000018e-02 -6.97999969e-02 ...  1.97899997e-01
   1.10000000e+01  1.00000000e+00]
 [-1.24600001e-01  8.60000029e-03  8.99999961e-03 ...  5.15000001e-02
   1.00000000e+01  1.00000000e+00]
 [ 5.57000004e-02  4.12999988e-02 -1.43999998e-02 ...  4.85999994e-02
   9.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'start', 'point', 'to', 'settings', 'point', 'to', 'control', 'panel', 'and', 'then', 'click', 'display', 'Click', 'the', 'settings', 'tab']",13,[13],"[[15, 16], []]","[[-1.75999999e-01  4.06000018e-02 -6.97999969e-02 ...  1.97899997e-01
   1.30000000e+01  1.00000000e+00]
 [-1.24600001e-01  8.60000029e-03  8.99999961e-03 ...  5.15000001e-02
   1.20000000e+01  1.00000000e+00]
 [ 5.57000004e-02  4.12999988e-02 -1.43999998e-02 ...  4.85999994e-02
   1.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'the', 'settings', 'tab', 'Click', 'the', 'advanced', 'button']",4,[4],"[[6, 7], []]","[[-0.176       0.0406     -0.0698     ...  0.1979      4.
   1.        ]
 [ 0.0897      0.016      -0.0571     ... -0.0259      3.
   1.        ]
 [ 0.0481      0.13429999  0.0712     ... -0.0354      2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'advanced', 'button', 'Click', 'the', 'adapter', 'tab']",4,[4],"[[6, 7], []]","[[-0.176   0.0406 -0.0698 ...  0.1979  4.      1.    ]
 [ 0.0897  0.016  -0.0571 ... -0.0259  3.      1.    ]
 [ 0.0364 -0.0959  0.0482 ...  0.0121  2.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Click', 'the', 'adapter', 'tab', 'When', 'you', 'click', 'the', 'list', 'all', 'modes', 'button', 'a', 'list', 'of', 'what', 'functionality', 'is', 'inlcuded', 'with', 'this', 'video', 'card', 'is', 'displayed']",6,[6],"[[11], []]","[[-0.176   0.0406 -0.0698 ...  0.1979  6.      1.    ]
 [ 0.0897  0.016  -0.0571 ... -0.0259  5.      1.    ]
 [-0.2757  0.1883 -0.0272 ... -0.0634  4.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management']",0,"[0, 2, 5, 8, 13]","[[1], []]","[[-0.176   0.0406 -0.0698 ...  0.1979  0.      1.    ]
 [-0.1246  0.0086  0.009  ...  0.0515  1.      2.    ]
 [ 0.0557  0.0413 -0.0144 ...  0.0486  2.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management']",2,"[0, 2, 5, 8, 13]","[[4], []]","[[-0.176   0.0406 -0.0698 ...  0.1979  2.      1.    ]
 [-0.1246  0.0086  0.009  ...  0.0515  1.      1.    ]
 [ 0.0557  0.0413 -0.0144 ...  0.0486  0.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management']",5,"[0, 2, 5, 8, 13]","[[6, 7], []]","[[-0.176   0.0406 -0.0698 ...  0.1979  5.      1.    ]
 [-0.1246  0.0086  0.009  ...  0.0515  4.      1.    ]
 [ 0.0557  0.0413 -0.0144 ...  0.0486  3.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management']",8,"[0, 2, 5, 8, 13]","[[9, 10], []]","[[-0.176   0.0406 -0.0698 ...  0.1979  8.      1.    ]
 [-0.1246  0.0086  0.009  ...  0.0515  7.      1.    ]
 [ 0.0557  0.0413 -0.0144 ...  0.0486  6.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management']",13,"[0, 2, 5, 8, 13]","[[14, 15], []]","[[-1.75999999e-01  4.06000018e-02 -6.97999969e-02 ...  1.97899997e-01
   1.30000000e+01  1.00000000e+00]
 [-1.24600001e-01  8.60000029e-03  8.99999961e-03 ...  5.15000001e-02
   1.20000000e+01  1.00000000e+00]
 [ 5.57000004e-02  4.12999988e-02 -1.43999998e-02 ...  4.85999994e-02
   1.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management', 'If', 'it', 'is', 'not', 'already', 'expanded', 'expand', 'the', 'storage', 'branch', 'and', 'then', 'click', 'the', 'disk', 'management', 'folder', 'to', 'open', 'it']",22,"[22, 28, 34]","[[24, 25], []]","[[-1.75999999e-01  4.06000018e-02 -6.97999969e-02 ...  1.97899997e-01
   2.20000000e+01  1.00000000e+00]
 [-1.24600001e-01  8.60000029e-03  8.99999961e-03 ...  5.15000001e-02
   2.10000000e+01  1.00000000e+00]
 [ 5.57000004e-02  4.12999988e-02 -1.43999998e-02 ...  4.85999994e-02
   2.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management', 'If', 'it', 'is', 'not', 'already', 'expanded', 'expand', 'the', 'storage', 'branch', 'and', 'then', 'click', 'the', 'disk', 'management', 'folder', 'to', 'open', 'it']",28,"[22, 28, 34]","[[30, 31, 32], []]","[[-1.75999999e-01  4.06000018e-02 -6.97999969e-02 ...  1.97899997e-01
   2.80000000e+01  1.00000000e+00]
 [-1.24600001e-01  8.60000029e-03  8.99999961e-03 ...  5.15000001e-02
   2.70000000e+01  1.00000000e+00]
 [ 5.57000004e-02  4.12999988e-02 -1.43999998e-02 ...  4.85999994e-02
   2.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management', 'If', 'it', 'is', 'not', 'already', 'expanded', 'expand', 'the', 'storage', 'branch', 'and', 'then', 'click', 'the', 'disk', 'management', 'folder', 'to', 'open', 'it']",34,"[22, 28, 34]","[[30, 31, 32], []]","[[-1.75999999e-01  4.06000018e-02 -6.97999969e-02 ...  1.97899997e-01
   3.40000000e+01  1.00000000e+00]
 [-1.24600001e-01  8.60000029e-03  8.99999961e-03 ...  5.15000001e-02
   3.30000000e+01  1.00000000e+00]
 [ 5.57000004e-02  4.12999988e-02 -1.43999998e-02 ...  4.85999994e-02
   3.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['If', 'it', 'is', 'not', 'already', 'expanded', 'expand', 'the', 'storage', 'branch', 'and', 'then', 'click', 'the', 'disk', 'management', 'folder', 'to', 'open', 'it', 'On', 'the', 'action', 'menu', 'click', 'restore', 'basic', 'disk', 'configuration']",24,[24],"[[25, 26, 27, 28], []]","[[-4.34000008e-02 -1.86999999e-02 -3.00999992e-02 ...  5.49999997e-03
   2.40000000e+01  1.00000000e+00]
 [ 2.60000001e-03  8.60000029e-03  6.69999979e-03 ... -5.13999984e-02
   2.30000000e+01  1.00000000e+00]
 [ 1.55999996e-02  7.51999989e-02 -7.80000016e-02 ... -9.60000046e-03
   2.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties']",0,"[0, 6]","[[1, 2, 3], []]","[[-1.95700005e-01  1.18400000e-01 -2.19799995e-01 ... -6.10000007e-02
   0.00000000e+00  1.00000000e+00]
 [-2.03899994e-01  3.95999998e-02 -9.13000032e-02 ... -4.74000014e-02
   1.00000000e+00  2.00000000e+00]
 [ 1.00000005e-03 -3.62000018e-02 -1.10999998e-02 ...  1.00999996e-02
   2.00000000e+00  2.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties']",6,"[0, 6]","[[7], []]","[[-1.95700005e-01  1.18400000e-01 -2.19799995e-01 ... -6.10000007e-02
   6.00000000e+00  1.00000000e+00]
 [-2.03899994e-01  3.95999998e-02 -9.13000032e-02 ... -4.74000014e-02
   5.00000000e+00  1.00000000e+00]
 [ 1.00000005e-03 -3.62000018e-02 -1.10999998e-02 ...  1.00999996e-02
   4.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'In', 'the', 'network', 'and', 'dial-up', 'connections', 'window', 'on', 'the', 'advanced', 'menu', 'click', 'optional', 'networking', 'components']",19,[19],"[[20, 21, 22], []]","[[-1.95700005e-01  1.18400000e-01 -2.19799995e-01 ... -6.10000007e-02
   1.90000000e+01  1.00000000e+00]
 [-2.03899994e-01  3.95999998e-02 -9.13000032e-02 ... -4.74000014e-02
   1.80000000e+01  1.00000000e+00]
 [ 1.00000005e-03 -3.62000018e-02 -1.10999998e-02 ...  1.00999996e-02
   1.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'the', 'network', 'and', 'dial-up', 'connections', 'window', 'on', 'the', 'advanced', 'menu', 'click', 'optional', 'networking', 'components', 'In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details']",22,"[22, 24, 32]","[[-1], []]","[[-5.53999990e-02  3.51000018e-02  3.00999992e-02 ... -1.79999997e-03
   2.20000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   2.10000000e+01  1.00000000e+00]
 [ 1.00000005e-03 -3.62000018e-02 -1.10999998e-02 ...  1.00999996e-02
   2.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'the', 'network', 'and', 'dial-up', 'connections', 'window', 'on', 'the', 'advanced', 'menu', 'click', 'optional', 'networking', 'components', 'In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details']",24,"[22, 24, 32]","[[26, 27, 28, 29], []]","[[-5.53999990e-02  3.51000018e-02  3.00999992e-02 ... -1.79999997e-03
   2.40000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   2.30000000e+01  1.00000000e+00]
 [ 1.00000005e-03 -3.62000018e-02 -1.10999998e-02 ...  1.00999996e-02
   2.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'the', 'network', 'and', 'dial-up', 'connections', 'window', 'on', 'the', 'advanced', 'menu', 'click', 'optional', 'networking', 'components', 'In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details']",32,"[22, 24, 32]","[[33], []]","[[-5.53999990e-02  3.51000018e-02  3.00999992e-02 ... -1.79999997e-03
   3.20000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   3.10000000e+01  1.00000000e+00]
 [ 1.00000005e-03 -3.62000018e-02 -1.10999998e-02 ...  1.00999996e-02
   3.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details', 'In', 'the', 'networking', 'services', 'dialog', 'box', 'click', 'to', 'select', 'the', 'rip', 'listener', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'next']",25,"[25, 27, 33, 37]","[[-1], []]","[[-5.53999990e-02  3.51000018e-02  3.00999992e-02 ... -1.79999997e-03
   2.50000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   2.40000000e+01  1.00000000e+00]
 [-2.25400001e-01 -6.25000000e-02 -2.11999997e-01 ...  1.65700004e-01
   2.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
