tokens,exclusive_related_actions,state_with_label
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'system', 'On', 'the', 'network', 'identification', 'tab', 'click', 'network', 'id', 'In', 'the', 'network', 'identification', 'wizard', 'click', 'next', 'Click', 'this', 'computer', 'is', 'for', 'home', 'use', 'and', 'not', 'part', 'of', 'a', 'business', 'network', 'and', 'click', 'next', 'Click', 'users', 'must', 'enter', 'a', 'user', 'name', 'and', 'password', 'Click', 'next', 'and', 'then', 'click', 'finish']","{0: [], 2: [], 7: [], 10: [], 17: [], 25: [], 27: [], 42: [], 44: [], 53: [], 57: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Double-Click', 'my', 'computer', 'and', 'then', 'double-click', 'dial-up', 'networking', 'Right-Click', 'the', 'appropriate', 'dial-up', 'network', 'and', 'then', 'click', 'properties', 'Click', 'configure', 'and', 'then', 'click', 'to', 'clear', 'the', 'enable', 'modem', 'error', 'control', 'check', 'box', 'Click', 'ok', 'and', 'then', 'click', 'ok']","{0: [], 5: [], 8: [], 15: [], 17: [], 21: [], 23: [], 31: [], 35: []}","[[ 0.          0.          0.         ...  0.          0.
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.31466001  1.00870001
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ...  0.91289002 -0.30926999
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'control', 'panel', 'or', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'administrative', 'tools', 'Double-Click', 'services', 'Double-Click', 'messenger', 'In', 'the', 'startup', 'type', 'list', 'click', 'disabled', 'Click', 'stop', 'and', 'then', 'click', 'ok']","{0: [], 4: [8], 8: [4], 13: [4], 16: [], 19: [], 21: [], 28: [], 30: [], 34: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.86894     0.19539
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'tools', 'menu', 'click', 'folder', 'options', 'On', 'the', 'view', 'tab', 'click', 'to', 'clear', 'the', 'hide', 'protected', 'operating', 'system', 'files', 'check', 'box']","{4: [], 11: [], 13: []}","[[-0.21863    -0.42664     0.51959997 ...  1.38160002  0.18084
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.82779998  0.27061999
   1.        ]
 [-0.68381     0.76694    -0.40511    ...  1.44500005  0.71612
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Double-Click', 'my', 'computer', 'on', 'the', 'desktop', 'On', 'the', 'tools', 'menu', 'click', 'folder', 'options', 'On', 'the', 'offline', 'files', 'tab', 'click', 'view', 'files', 'On', 'the', 'tools', 'menu', 'click', 'synchronize', 'Click', 'synchronize', 'when', 'you', 'are', 'prompted', 'to', 'synchronize']","{0: [], 10: [], 18: [], 25: [], 27: []}","[[ 0.          0.          0.         ...  0.          0.
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.31466001  1.00870001
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ...  0.91289002 -0.30926999
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'programs', 'point', 'to', 'administrative', 'tools', 'and', 'then', 'click', 'services', 'Right-Click', 'the', 'print', 'spooler', 'service', 'and', 'then', 'click', 'start']","{0: [], 2: [], 5: [], 11: [], 13: [], 20: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'administrative', 'tools', 'Double-Click', 'component', 'services', 'click', 'to', 'select', 'services', '(local)', 'right-click', 'print', 'spooler', 'and', 'then', 'click', 'properties', 'Click', 'start', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 5: [], 10: [], 13: [], 16: [], 18: [], 21: [], 26: [], 28: [], 32: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Start', 'the', 'magnifier', 'tool', 'Click', 'to', 'check', 'the', 'follow', 'mouse', 'cursor', 'check', 'box', 'and', 'then', 'minimize', 'the', 'magnifier', 'tool']","{0: [], 4: [], 6: [], 15: []}","[[ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   2.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.82779998  0.27061999
   1.        ]
 [ 0.090438    0.24879999 -0.035029   ... -0.021605    0.15649
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'network', 'and', 'dial-up', 'connections', 'Click', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'on', 'the', 'file', 'menu', 'Click', 'install', 'click', 'service', 'and', 'then', 'click', 'add', 'Click', 'file', 'and', 'printer', 'sharing', 'for', 'microsoft', 'networks', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 7: [], 10: [], 15: [], 21: [], 27: [], 29: [], 33: [], 35: [], 45: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'sounds', 'and', 'multimedia', 'On', 'the', 'audio', 'tab', 'click', 'advanced', 'under', 'sound', 'playback', 'In', 'the', 'speaker', 'setup', 'box', 'click', 'the', 'surround', 'sound', 'speakers', 'you', 'want', 'to', 'use', 'and', 'then', 'click', 'ok', 'Click', 'ok', 'and', 'then', 'close', 'control', 'panel']","{0: [], 2: [], 7: [], 10: [], 18: [], 28: [], 39: [], 41: [], 45: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'administrative', 'tools', 'then', 'double-click', 'event', 'viewer', 'Click', 'to', 'expand', 'event', 'viewer', 'if', 'it', 'is', 'not', 'already', 'expanded', 'Click', 'application']","{0: [], 2: [], 7: [], 10: [], 14: [], 17: [], 19: [], 28: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'computer', 'and', 'then', 'click', 'manage', 'Double-Click', 'system', 'tools', 'in', 'the', 'right', 'pane', 'and', 'then', 'double-click', 'device', 'manager', 'Double-Click', 'ide', 'ata/atapi', 'controller', 'in', 'the', 'right', 'pane', 'and', 'then', 'double-click', 'the', 'secondary', 'ide', 'channel', 'On', 'the', 'advanced', 'settings', 'tab', 'click', 'pio', 'only', 'in', 'the', 'transfer', 'mode', 'box', 'Click', 'ok', 'close', 'the', 'computer', 'management', 'window', 'and', 'then', 'reboot', 'the', 'computer']","{0: [], 5: [], 7: [], 16: [], 19: [], 29: [], 39: [], 47: [], 49: [], 56: []}","[[ 0.          0.          0.         ...  0.          0.
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.31466001  1.00870001
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ...  0.91289002 -0.30926999
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'programs', 'point', 'to', 'accessories', 'point', 'to', 'system', 'tools', 'and', 'then', 'click', 'disk', 'defragmenter', 'Click', 'the', 'disk', 'that', 'you', 'want', 'to', 'defragment', 'and', 'then', 'click', 'defragment', 'on', 'the', 'action', 'menu']","{0: [], 2: [], 5: [], 8: [], 14: [], 17: [], 27: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'system', 'Click', 'the', 'hardware', 'tab', 'and', 'then', 'click', 'device', 'manager', 'Right-Click', 'modems', 'and', 'then', 'click', 'scan', 'for', 'hardware', 'changes']","{0: [], 2: [], 5: [], 10: [], 12: [], 18: [], 21: [], 25: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'internet', 'protocol', '(tcp/ip)', 'and', 'click', 'properties', 'Click', 'advanced', 'and', 'then', 'click', 'wins', 'If', 'you', 'are', 'using', 'a', 'static', 'internet', 'protocol', '(ip)', 'address', 'click', 'enable', 'netbios', 'over', 'tcp/ip', 'Click', 'ok', 'in', 'the', 'open', 'dialog', 'boxes', 'to', 'close', 'them', 'and', 'to', 'save', 'the', 'new', 'settings']","{3: [], 9: [], 11: [], 18: [], 20: [], 25: [], 27: [], 31: [], 36: [], 43: [], 48: [], 56: [], 60: []}","[[-0.21863    -0.42664     0.51959997 ...  1.38160002  0.18084
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.82779998  0.27061999
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ...  1.61150002  0.27022001
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'on', 'the', 'desktop', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'icon', 'for', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'On', 'the', 'networking', 'tab', 'click', 'the', 'internet', 'protocol', '(tcp/ip)', 'entry', 'under', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'advanced', 'Click', 'the', 'dns', 'tab', 'Click', 'to', 'clear', 'the', 'register', 'this', ""connection's"", 'address', 'in', 'dns', 'check', 'box', 'Click', 'ok']","{0: [], 9: [], 11: [], 21: [], 27: [], 43: [], 45: [], 47: [], 51: [], 53: [], 63: []}","[[ 0.          0.          0.         ...  0.          0.
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.31466001  1.00870001
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  1.17490005  0.79153001
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'In', 'the', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'list', 'double-click', 'internet', 'protocol', '(tcp/ip)', 'click', 'advanced', 'and', 'then', 'click', 'the', 'wins', 'tab', 'Click', 'use', 'netbios', 'setting', 'from', 'the', 'dhcp', 'server', 'and', 'then', 'click', 'ok', 'three', 'times']","{3: [], 9: [], 11: [], 17: [], 29: [], 33: [], 37: [], 41: [], 51: []}","[[-0.21863    -0.42664     0.51959997 ...  1.38160002  0.18084
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.82779998  0.27061999
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ...  1.61150002  0.27022001
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'computer', 'and', 'then', 'click', 'manage', 'Under', 'system', 'tools', 'double-click', 'local', 'users', 'and', 'groups', 'to', 'expand', 'it', 'and', 'then', 'click', 'users', 'In', 'the', 'right', 'pane', 'right-click', 'the', 'guest', 'account', 'and', 'then', 'click', 'properties', 'Click', 'to', 'clear', 'the', 'account', 'is', 'disabled', 'check', 'box', 'and', 'make', 'sure', 'the', 'password', 'is', 'set', 'to', 'null', '(blank)', 'click', 'ok']","{0: [], 5: [], 10: [], 20: [], 26: [], 32: [], 34: [], 36: [], 53: []}","[[ 0.          0.          0.         ...  0.          0.
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.31466001  1.00870001
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ...  0.91289002 -0.30926999
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'taskbar', '&', 'start', 'menu', 'Click', 'to', 'set', 'the', 'show', 'clock', 'check', 'box', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 7: [], 12: [], 14: [], 22: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'search', 'and', 'then', 'click', 'files', 'or', 'folders', 'In', 'the', 'files', 'or', 'folders', 'named', 'box', 'type', 'riched20.dll', 'and', 'then', 'click', 'search', 'now', 'In', 'the', 'search', 'results', 'list', 'right-click', 'riched20.dll']","{0: [], 2: [], 7: [], 18: [], 22: [], 30: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'system', 'Click', 'the', 'advanced', 'tab', 'and', 'then', 'click', 'settings', 'under', 'startup', 'and', 'recovery', 'In', 'the', 'write', 'debugging', 'information', 'list', 'click', 'small', 'memory', 'dump', '(64k)']","{0: [], 2: [], 7: [], 10: [], 12: [], 18: [], 30: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'programs', 'point', 'to', 'administrative', 'tools', 'and', 'performance', 'and', 'then', 'click', 'performance', 'logs', 'and', 'alerts']","{0: [], 2: [], 5: [], 13: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'computer', 'and', 'then', 'click', 'manage', 'Open', 'services', 'and', 'applications', 'Click', 'services', 'Right-Click', 'performance', 'logs', 'and', 'alerts', 'then', 'click', 'properties', 'Click', 'the', 'log', 'on', 'tab', 'and', 'then', 'click', 'this', 'account']","{0: [], 5: [], 7: [], 11: [], 13: [], 19: [], 21: [], 28: []}","[[ 0.          0.          0.         ...  0.          0.
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.31466001  1.00870001
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ...  0.91289002 -0.30926999
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Click', 'administrative', 'tools', 'Double-Click', 'services', 'Right-Click', 'fax', 'service', 'and', 'then', 'click', 'properties', 'Click', 'the', 'log', 'on', 'tab', 'Click', 'this', 'account']","{0: [], 2: [], 7: [], 10: [], 13: [], 15: [], 20: [], 22: [], 27: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'computer', 'on', 'the', 'desktop', 'and', 'then', 'click', 'properties', 'On', 'the', 'advanced', 'tab', 'click', 'startup', 'and', 'recovery', 'Change', 'the', 'value', 'in', 'the', 'system', 'startup', 'to', '10', 'seconds', 'Click', 'ok', 'and', 'then', 'click', 'ok']","{0: [], 8: [], 14: [], 18: [], 28: [], 32: []}","[[ 0.          0.          0.         ...  0.          0.
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.31466001  1.00870001
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ...  0.91289002 -0.30926999
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'right-click', 'my', 'computer', 'and', 'then', 'click', 'manage', 'In', 'the', 'console', 'pane', 'click', 'device', 'manager', 'On', 'the', 'view', 'menu', 'click', 'show', 'hidden', 'devices', 'In', 'the', 'details', 'pane', 'expand', 'network', 'adapters', 'Right-Click', 'direct', 'parallel', 'and', 'then', 'click', 'disable']","{0: [], 2: [], 7: [], 13: [], 20: [], 28: [], 31: [], 36: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'power', 'options', 'Click', 'the', 'power', 'schemes', 'tab']","{0: [], 2: [], 7: [], 10: [], 13: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'phone', 'and', 'modem', 'options', 'Click', 'the', 'modems', 'tab', 'Click', 'your', 'modem', 'and', 'then', 'click', 'properties', 'Click', 'the', 'diagnostics', 'tab', 'Click', 'query', 'modem']","{0: [], 2: [], 7: [], 10: [], 15: [], 19: [], 24: [], 26: [], 30: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'system', 'Click', 'the', 'hardware', 'tab', 'and', 'then', 'click', 'device', 'manager', 'Double-Click', 'the', 'modems', 'branch', 'to', 'expand', 'it', 'right-click', '56000', 'bps', 'v90', 'modem', 'click', 'properties', 'and', 'then', 'click', 'the', 'modem', 'tab', 'Change', 'the', 'maximum', 'port', 'speed', 'to', '115200', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 5: [], 10: [], 12: [], 18: [], 21: [], 26: [], 28: [], 33: [], 37: [], 41: [], 50: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regsvr32', '/u', 'inseng.dll', 'and', 'then', 'click', 'ok', 'When', 'you', 'receive', 'the', 'message', 'that', 'states', 'that', 'dllunregisterserver', 'in', 'inseng.dll', 'succeeded', 'click', 'ok', 'Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regsvr32', 'inseng.dll', 'and', 'then', 'click', 'ok', 'When', 'you', 'receive', 'the', 'message', 'that', 'states', 'that', 'dllregisterserver', 'in', 'inseng.dll', 'succeeded', 'click', 'ok']","{0: [], 4: [], 10: [], 16: [], 20: [], 30: [], 32: [], 36: [], 42: [], 47: [], 51: [], 61: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.86894     0.19539
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'point', 'to', 'control', 'panel', 'and', 'then', 'click', 'display', 'Click', 'the', 'settings', 'tab', 'Click', 'the', 'advanced', 'button', 'Click', 'the', 'adapter', 'tab', 'When', 'you', 'click', 'the', 'list', 'all', 'modes', 'button', 'a', 'list', 'of', 'what', 'functionality', 'is', 'inlcuded', 'with', 'this', 'video', 'card', 'is', 'displayed']","{0: [], 2: [], 5: [], 11: [], 13: [], 17: [], 21: [], 27: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
