tokens,act_ind,act_inds,obj_inds,state_with_label
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel']",2,"[0, 2, 7]","[[4], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.4007301   2.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.69063377  1.
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.49702913  0.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel']",7,"[0, 2, 7]","[[8, 9], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.4007301   7.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.69063377  6.
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.49702913  5.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'display']",10,[10],"[[11], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.4754726  10.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.72862768  9.
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.51958668  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Double-Click', 'display', 'On', 'the', 'appearance', 'tab', 'click', 'scrollbar', 'in', 'the', 'item', 'box']",6,[6],"[[7], []]","[[ 0.          0.          0.         ...  0.77894413  6.
   1.        ]
 [-0.20133001  0.49406999 -0.032847   ...  0.20575312  5.
   1.        ]
 [-0.21863    -0.42664     0.51959997 ...  0.44452012  4.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'appearance', 'tab', 'click', 'scrollbar', 'in', 'the', 'item', 'box', 'In', 'the', 'size', 'box', 'next', 'to', 'item', 'decrease', 'the', 'size', 'to', 'a', 'smaller', 'value', 'for', 'example', 'if', 'it', 'is', 'set', 'to', '16', 'the', 'default', 'change', 'it', 'to', '10']",17,"[17, 34]","[[19], []]","[[-0.21863    -0.42664     0.51959997 ...  0.94027609 17.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.93096966 16.
   1.        ]
 [-0.10064    -0.36520001  0.78930002 ...  0.05615357 15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'appearance', 'tab', 'click', 'scrollbar', 'in', 'the', 'item', 'box', 'In', 'the', 'size', 'box', 'next', 'to', 'item', 'decrease', 'the', 'size', 'to', 'a', 'smaller', 'value', 'for', 'example', 'if', 'it', 'is', 'set', 'to', '16', 'the', 'default', 'change', 'it', 'to', '10']",34,"[17, 34]","[[19], []]","[[-0.21863    -0.42664     0.51959997 ...  0.94027609 34.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.93096966 33.
   1.        ]
 [-0.10064    -0.36520001  0.78930002 ...  0.05615357 32.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'size', 'box', 'next', 'to', 'item', 'decrease', 'the', 'size', 'to', 'a', 'smaller', 'value', 'for', 'example', 'if', 'it', 'is', 'set', 'to', '16', 'the', 'default', 'change', 'it', 'to', '10', 'Click', 'ok']",28,[28],"[[29], []]","[[ 0.085703   -0.22201     0.16569    ...  0.53847164 28.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  1.16527307 27.
   1.        ]
 [-0.56035     0.55658001  0.95675999 ... -0.12672524 26.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run']",0,"[0, 4]","[[1], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.49752021  0.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.32295096  1.
   2.        ]
 [-0.071953    0.23127     0.023731   ...  0.47013879  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run']",4,"[0, 4]","[[5], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.49752021  4.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.32295096  3.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.47013879  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'mmc', 'and', 'then', 'click', 'ok']",10,"[10, 14]","[[11], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.53442657 10.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.19508091  9.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.78468156  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'mmc', 'and', 'then', 'click', 'ok']",14,"[10, 14]","[[15], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.53442657 14.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.19508091 13.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.78468156 12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'open', 'box', 'type', 'mmc', 'and', 'then', 'click', 'ok', 'On', 'the', 'console', 'menu', 'click', 'add/remove', 'snap-in', 'and', 'then', 'click', 'add']",14,"[14, 19]","[[15, 16], []]","[[ 0.085703   -0.22201     0.16569    ...  0.81599551 14.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.89431763 13.
   1.        ]
 [-0.61034     0.60236001  0.61764997 ...  0.61542284 12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'open', 'box', 'type', 'mmc', 'and', 'then', 'click', 'ok', 'On', 'the', 'console', 'menu', 'click', 'add/remove', 'snap-in', 'and', 'then', 'click', 'add']",19,"[14, 19]","[[20], []]","[[ 0.085703   -0.22201     0.16569    ...  0.81599551 19.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.89431763 18.
   1.        ]
 [-0.61034     0.60236001  0.61764997 ...  0.61542284 17.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'console', 'menu', 'click', 'add/remove', 'snap-in', 'and', 'then', 'click', 'add', 'In', 'the', 'available', 'standalone', 'snap-ins', 'list', 'click', 'security', 'configuration', 'and', 'analysis', 'click', 'add', 'and', 'then', 'click', 'close']",17,"[17, 22, 26]","[[18, 19], []]","[[-0.21863    -0.42664     0.51959997 ...  0.98827875 17.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.88226205 16.
   1.        ]
 [-0.66676003 -0.095655    0.99004    ...  0.63897067 15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'console', 'menu', 'click', 'add/remove', 'snap-in', 'and', 'then', 'click', 'add', 'In', 'the', 'available', 'standalone', 'snap-ins', 'list', 'click', 'security', 'configuration', 'and', 'analysis', 'click', 'add', 'and', 'then', 'click', 'close']",22,"[17, 22, 26]","[[23], []]","[[-0.21863    -0.42664     0.51959997 ...  0.98827875 22.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.88226205 21.
   1.        ]
 [-0.66676003 -0.095655    0.99004    ...  0.63897067 20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'console', 'menu', 'click', 'add/remove', 'snap-in', 'and', 'then', 'click', 'add', 'In', 'the', 'available', 'standalone', 'snap-ins', 'list', 'click', 'security', 'configuration', 'and', 'analysis', 'click', 'add', 'and', 'then', 'click', 'close']",26,"[17, 22, 26]","[[27], []]","[[-0.21863    -0.42664     0.51959997 ...  0.98827875 26.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.88226205 25.
   1.        ]
 [-0.66676003 -0.095655    0.99004    ...  0.63897067 24.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'available', 'standalone', 'snap-ins', 'list', 'click', 'security', 'configuration', 'and', 'analysis', 'click', 'add', 'and', 'then', 'click', 'close', 'Click', 'ok']",17,[17],"[[18], []]","[[ 0.085703   -0.22201     0.16569    ...  0.68160152 17.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.8494643  16.
   1.        ]
 [-0.98791999  0.70872003  0.16250999 ...  0.5629487  15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'ok', 'In', 'the', 'console', 'tree', 'right-click', 'security', 'configuration', 'and', 'analysis', 'and', 'then', 'click', 'open', 'database']",6,"[6, 13]","[[7, 8, 10], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.42879868  6.
   1.        ]
 [ 0.21295001  0.03707     1.01240003 ...  0.02468701  5.
   1.        ]
 [ 0.085703   -0.22201     0.16569    ...  0.55177617  4.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'ok', 'In', 'the', 'console', 'tree', 'right-click', 'security', 'configuration', 'and', 'analysis', 'and', 'then', 'click', 'open', 'database']",13,"[6, 13]","[[14, 15], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.42879868 13.
   1.        ]
 [ 0.21295001  0.03707     1.01240003 ...  0.02468701 12.
   1.        ]
 [ 0.085703   -0.22201     0.16569    ...  0.55177617 11.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'run', 'type', 'regedit', 'in', 'the', 'open', 'box', 'and', 'then', 'click', 'ok']",0,"[0, 2, 4, 12]","[[1], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.39502674  0.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.46174139  1.
   2.        ]
 [-0.76673001 -0.35962     0.38721001 ...  0.44954303  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'run', 'type', 'regedit', 'in', 'the', 'open', 'box', 'and', 'then', 'click', 'ok']",2,"[0, 2, 4, 12]","[[3], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.39502674  2.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.46174139  1.
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ...  0.44954303  0.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'run', 'type', 'regedit', 'in', 'the', 'open', 'box', 'and', 'then', 'click', 'ok']",4,"[0, 2, 4, 12]","[[5], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.39502674  4.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.46174139  3.
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ...  0.44954303  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'run', 'type', 'regedit', 'in', 'the', 'open', 'box', 'and', 'then', 'click', 'ok']",12,"[0, 2, 4, 12]","[[13], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.39502674 12.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.46174139 11.
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ...  0.44954303 10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'run', 'type', 'regedit', 'in', 'the', 'open', 'box', 'and', 'then', 'click', 'ok', 'In', 'registry', 'editor', 'locate', 'and', 'then', 'click', 'the', 'following', 'subkey', 'hkey_local_machine', '\\', 'system', '\\', 'currentcontrolset', '\\', 'services', '\\', 'tcpip', '\\', 'parameters']",17,"[17, 20]","[[22, 23], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.4385609  17.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.35652673 16.
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ...  0.35210565 15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'run', 'type', 'regedit', 'in', 'the', 'open', 'box', 'and', 'then', 'click', 'ok', 'In', 'registry', 'editor', 'locate', 'and', 'then', 'click', 'the', 'following', 'subkey', 'hkey_local_machine', '\\', 'system', '\\', 'currentcontrolset', '\\', 'services', '\\', 'tcpip', '\\', 'parameters']",20,"[17, 20]","[[22, 23], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.4385609  20.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.35652673 19.
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ...  0.35210565 18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'registry', 'editor', 'locate', 'and', 'then', 'click', 'the', 'following', 'subkey', 'hkey_local_machine', '\\', 'system', '\\', 'currentcontrolset', '\\', 'services', '\\', 'tcpip', '\\', 'parameters', 'In', 'the', 'right', 'pane', 'right-click', 'enableicmpredirect', 'or', 'enableicmpredirects', 'and', 'then', 'click', 'modify']",25,"[25, 31]","[[26], [28]]","[[ 8.57030004e-02 -2.22010002e-01  1.65690005e-01 ...  4.80156630e-01
   2.50000000e+01  1.00000000e+00]
 [ 2.58949995e-01 -9.38680023e-02  4.86350000e-01 ...  2.37527400e-01
   2.40000000e+01  1.00000000e+00]
 [-1.12220001e+00 -9.24719989e-01 -3.47710013e-01 ...  2.04287097e-02
   2.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'registry', 'editor', 'locate', 'and', 'then', 'click', 'the', 'following', 'subkey', 'hkey_local_machine', '\\', 'system', '\\', 'currentcontrolset', '\\', 'services', '\\', 'tcpip', '\\', 'parameters', 'In', 'the', 'right', 'pane', 'right-click', 'enableicmpredirect', 'or', 'enableicmpredirects', 'and', 'then', 'click', 'modify']",31,"[25, 31]","[[32], []]","[[ 8.57030004e-02 -2.22010002e-01  1.65690005e-01 ...  4.80156630e-01
   3.10000000e+01  1.00000000e+00]
 [ 2.58949995e-01 -9.38680023e-02  4.86350000e-01 ...  2.37527400e-01
   3.00000000e+01  1.00000000e+00]
 [-1.12220001e+00 -9.24719989e-01 -3.47710013e-01 ...  2.04287097e-02
   2.90000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'the', 'right', 'pane', 'right-click', 'enableicmpredirect', 'or', 'enableicmpredirects', 'and', 'then', 'click', 'modify', 'In', 'the', 'edit', 'dword', 'value', 'dialog', 'box', 'type', '1', 'in', 'the', 'value', 'data', 'box', 'and', 'then', 'click', 'ok']",19,"[19, 28]","[[20], []]","[[ 0.085703   -0.22201     0.16569    ...  0.85620385 19.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  1.65779757 18.
   1.        ]
 [ 0.1006      0.20405     0.46026999 ...  0.65010983 17.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'right', 'pane', 'right-click', 'enableicmpredirect', 'or', 'enableicmpredirects', 'and', 'then', 'click', 'modify', 'In', 'the', 'edit', 'dword', 'value', 'dialog', 'box', 'type', '1', 'in', 'the', 'value', 'data', 'box', 'and', 'then', 'click', 'ok']",28,"[19, 28]","[[29], []]","[[ 0.085703   -0.22201     0.16569    ...  0.85620385 28.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  1.65779757 27.
   1.        ]
 [ 0.1006      0.20405     0.46026999 ...  0.65010983 26.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'start', 'menu', 'click', 'programs', 'point', 'to', 'accessories', 'point', 'to', 'communications', 'and', 'then', 'click', 'network', 'and', 'dial-up', 'connections']",4,"[4, 6, 9, 14]","[[5], []]","[[-0.21863    -0.42664     0.51959997 ...  1.1771481   4.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.83292913  3.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.62580538  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'start', 'menu', 'click', 'programs', 'point', 'to', 'accessories', 'point', 'to', 'communications', 'and', 'then', 'click', 'network', 'and', 'dial-up', 'connections']",6,"[4, 6, 9, 14]","[[8], []]","[[-0.21863    -0.42664     0.51959997 ...  1.1771481   6.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.83292913  5.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.62580538  4.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'start', 'menu', 'click', 'programs', 'point', 'to', 'accessories', 'point', 'to', 'communications', 'and', 'then', 'click', 'network', 'and', 'dial-up', 'connections']",9,"[4, 6, 9, 14]","[[11], []]","[[-0.21863    -0.42664     0.51959997 ...  1.1771481   9.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.83292913  8.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.62580538  7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'start', 'menu', 'click', 'programs', 'point', 'to', 'accessories', 'point', 'to', 'communications', 'and', 'then', 'click', 'network', 'and', 'dial-up', 'connections']",14,"[4, 6, 9, 14]","[[15, 17, 18], []]","[[-0.21863    -0.42664     0.51959997 ...  1.1771481  14.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.83292913 13.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.62580538 12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'start', 'menu', 'click', 'programs', 'point', 'to', 'accessories', 'point', 'to', 'communications', 'and', 'then', 'click', 'network', 'and', 'dial-up', 'connections', 'Right-Click', 'the', 'dial-up', 'icon', 'and', 'then', 'click', 'properties']",19,"[19, 25]","[[21, 22], []]","[[-0.21863    -0.42664     0.51959997 ...  1.0957675  19.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.82210028 18.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.5816685  17.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'start', 'menu', 'click', 'programs', 'point', 'to', 'accessories', 'point', 'to', 'communications', 'and', 'then', 'click', 'network', 'and', 'dial-up', 'connections', 'Right-Click', 'the', 'dial-up', 'icon', 'and', 'then', 'click', 'properties']",25,"[19, 25]","[[26], []]","[[-0.21863    -0.42664     0.51959997 ...  1.0957675  25.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.82210028 24.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.5816685  23.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'the', 'dial-up', 'icon', 'and', 'then', 'click', 'properties', 'In', 'the', 'network', 'connection', 'dialog', 'box', 'click', 'the', 'security', 'tab']",14,[14],"[[16, 17], []]","[[ 0.          0.          0.         ...  0.5091303  14.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.62879801 13.
   1.        ]
 [ 0.49954     0.42361999 -0.54198003 ...  0.06352723 12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'network', 'connection', 'dialog', 'box', 'click', 'the', 'security', 'tab', 'In', 'security', 'options', 'click', 'advanced', '(custom', 'settings)', 'and', 'then', 'click', 'settings']",13,"[13, 19]","[[14], []]","[[ 0.085703   -0.22201     0.16569    ...  0.76204783 13.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.94687742 12.
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  0.02404445 11.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'network', 'connection', 'dialog', 'box', 'click', 'the', 'security', 'tab', 'In', 'security', 'options', 'click', 'advanced', '(custom', 'settings)', 'and', 'then', 'click', 'settings']",19,"[13, 19]","[[20], []]","[[ 0.085703   -0.22201     0.16569    ...  0.76204783 19.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.94687742 18.
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  0.02404445 17.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'security', 'options', 'click', 'advanced', '(custom', 'settings)', 'and', 'then', 'click', 'settings', 'In', 'the', 'advanced', 'security', 'settings', 'dialog', 'box', 'in', 'logon', 'security', 'click', 'properties', 'under', 'use', 'extensible', 'authentication', 'protocol', '(eap)']",21,[21],"[[22], []]","[[ 0.085703   -0.22201     0.16569    ...  0.67114818 21.
   1.        ]
 [-0.54812002 -0.59526002  0.51106    ... -0.10841618 20.
   1.        ]
 [ 0.14804     0.31521001  0.10215    ...  0.6126318  19.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'advanced', 'security', 'settings', 'dialog', 'box', 'in', 'logon', 'security', 'click', 'properties', 'under', 'use', 'extensible', 'authentication', 'protocol', '(eap)', 'In', 'the', 'smart', 'card', 'or', 'other', 'certificate', 'properties', 'dialog', 'box', 'click', 'to', 'clear', 'the', 'validate', 'server', 'certificate', 'check', 'box', 'and', 'then', 'click', 'ok']",28,"[28, 30, 39]","[[-1], []]","[[ 0.085703   -0.22201     0.16569    ...  0.58652681 28.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  1.15581644 27.
   1.        ]
 [ 0.30590001  0.81209999  0.11783    ...  0.52402329 26.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
