tokens,exclusive_related_actions,state_with_label
"['On', 'the', 'start', 'menu', 'point', 'to', 'programs', 'point', 'to', 'administrative', 'tools', 'and', 'then', 'click', 'services', 'Click', 'routing', 'and', 'remote', 'access', 'and', 'then', 'click', 'the', 'stop', 'symbol', 'Click', 'remote', 'registry', 'service', 'and', 'then', 'click', 'the', 'start', 'symbol', 'Click', 'routing', 'and', 'remote', 'access', 'and', 'then', 'click', 'the', 'start', 'symbol']","{4: [], 7: [], 13: [], 15: [], 22: [], 26: [], 32: [], 36: [], 43: []}","[[-0.21863    -0.42664     0.51959997 ...  0.35095561  0.02839495
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.34197307  0.23028317
   1.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.08364476  0.07872708
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'system', 'On', 'the', 'network', 'identification', 'tab', 'click', 'network', 'id', 'In', 'the', 'network', 'identification', 'wizard', 'click', 'next', 'Click', 'this', 'computer', 'is', 'for', 'home', 'use', 'and', 'not', 'part', 'of', 'a', 'business', 'network', 'and', 'click', 'next', 'Click', 'users', 'must', 'enter', 'a', 'user', 'name', 'and', 'password', 'Click', 'next', 'and', 'then', 'click', 'finish']","{0: [], 2: [], 7: [], 10: [], 17: [], 25: [], 27: [], 42: [], 44: [], 53: [], 57: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.03061777  0.29738787
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.08977053  0.00200686
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24805674  0.08160175
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Double-Click', 'my', 'computer', 'and', 'then', 'double-click', 'dial-up', 'networking', 'Right-Click', 'the', 'appropriate', 'dial-up', 'network', 'and', 'then', 'click', 'properties', 'Click', 'configure', 'and', 'then', 'click', 'to', 'clear', 'the', 'enable', 'modem', 'error', 'control', 'check', 'box', 'Click', 'ok', 'and', 'then', 'click', 'ok']","{0: [], 5: [], 8: [], 15: [], 17: [], 21: [], 23: [], 31: [], 35: []}","[[ 0.          0.          0.         ... -0.17865174  0.07681854
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.18937224 -0.19838911
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ... -0.0463721   0.26307893
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'control', 'panel', 'or', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'administrative', 'tools', 'Double-Click', 'services', 'Double-Click', 'messenger', 'In', 'the', 'startup', 'type', 'list', 'click', 'disabled', 'Click', 'stop', 'and', 'then', 'click', 'ok']","{0: [], 4: [8], 8: [4], 13: [4], 16: [], 19: [], 21: [], 28: [], 30: [], 34: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.02392767  0.43943545
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.03857904 -0.21945575
   1.        ]
 [-0.071953    0.23127     0.023731   ... -0.12278707 -0.07582523
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'tools', 'menu', 'click', 'folder', 'options', 'On', 'the', 'view', 'tab', 'click', 'to', 'clear', 'the', 'hide', 'protected', 'operating', 'system', 'files', 'check', 'box']","{4: [], 11: [], 13: []}","[[-0.21863    -0.42664     0.51959997 ...  0.34822959 -0.11756159
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.46421623  0.33846027
   1.        ]
 [-0.68381     0.76694    -0.40511    ...  0.28403822  0.48907474
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Double-Click', 'my', 'computer', 'on', 'the', 'desktop', 'On', 'the', 'tools', 'menu', 'click', 'folder', 'options', 'On', 'the', 'offline', 'files', 'tab', 'click', 'view', 'files', 'On', 'the', 'tools', 'menu', 'click', 'synchronize', 'Click', 'synchronize', 'when', 'you', 'are', 'prompted', 'to', 'synchronize']","{0: [], 10: [], 18: [], 25: [], 27: []}","[[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.00495398e-01
   1.21630728e-04  2.00000000e+00]
 [ 8.02730024e-02 -1.08609997e-01  7.20669985e-01 ...  1.34093642e-01
  -1.54374778e-01  1.00000000e+00]
 [-1.62980005e-01  3.01409990e-01  5.79779983e-01 ...  6.30446076e-02
   2.54319370e-01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'start', 'point', 'to', 'programs', 'point', 'to', 'administrative', 'tools', 'and', 'then', 'click', 'services', 'Right-Click', 'the', 'print', 'spooler', 'service', 'and', 'then', 'click', 'start']","{0: [], 2: [], 5: [], 11: [], 13: [], 20: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.12938169  0.46307418
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.42848432 -0.07534203
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.13734148 -0.03914687
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'administrative', 'tools', 'Double-Click', 'component', 'services', 'click', 'to', 'select', 'services', '(local)', 'right-click', 'print', 'spooler', 'and', 'then', 'click', 'properties', 'Click', 'start', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 5: [], 10: [], 13: [], 16: [], 18: [], 21: [], 26: [], 28: [], 32: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.00824666  0.56746173
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.02381317 -0.01786127
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.26642367  0.06855255
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Start', 'the', 'magnifier', 'tool', 'Click', 'to', 'check', 'the', 'follow', 'mouse', 'cursor', 'check', 'box', 'and', 'then', 'minimize', 'the', 'magnifier', 'tool']","{0: [], 4: [], 6: [], 15: []}","[[ 0.23336001  0.16042     0.050714   ...  0.26573607  0.07220154
   2.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.6381579   0.24726737
   1.        ]
 [ 0.090438    0.24879999 -0.035029   ...  0.48428112  0.40899795
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'network', 'and', 'dial-up', 'connections', 'Click', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'on', 'the', 'file', 'menu', 'Click', 'install', 'click', 'service', 'and', 'then', 'click', 'add', 'Click', 'file', 'and', 'printer', 'sharing', 'for', 'microsoft', 'networks', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 7: [], 10: [], 15: [], 21: [], 27: [], 29: [], 33: [], 35: [], 45: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.03061777  0.29738787
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.08977053  0.00200686
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24805674  0.08160175
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'sounds', 'and', 'multimedia', 'On', 'the', 'audio', 'tab', 'click', 'advanced', 'under', 'sound', 'playback', 'In', 'the', 'speaker', 'setup', 'box', 'click', 'the', 'surround', 'sound', 'speakers', 'you', 'want', 'to', 'use', 'and', 'then', 'click', 'ok', 'Click', 'ok', 'and', 'then', 'close', 'control', 'panel']","{0: [], 2: [], 7: [], 10: [], 18: [], 28: [], 39: [], 41: [], 45: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.03061777  0.29738787
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.08977053  0.00200686
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24805674  0.08160175
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'administrative', 'tools', 'then', 'double-click', 'event', 'viewer', 'Click', 'to', 'expand', 'event', 'viewer', 'if', 'it', 'is', 'not', 'already', 'expanded', 'Click', 'application']","{0: [], 2: [], 7: [], 10: [], 14: [], 17: [], 19: [], 28: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.03061777  0.29738787
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.08977053  0.00200686
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24805674  0.08160175
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'computer', 'and', 'then', 'click', 'manage', 'Double-Click', 'system', 'tools', 'in', 'the', 'right', 'pane', 'and', 'then', 'double-click', 'device', 'manager', 'Double-Click', 'ide', 'ata/atapi', 'controller', 'in', 'the', 'right', 'pane', 'and', 'then', 'double-click', 'the', 'secondary', 'ide', 'channel', 'On', 'the', 'advanced', 'settings', 'tab', 'click', 'pio', 'only', 'in', 'the', 'transfer', 'mode', 'box', 'Click', 'ok', 'close', 'the', 'computer', 'management', 'window', 'and', 'then', 'reboot', 'the', 'computer']","{0: [], 5: [], 7: [], 16: [], 19: [], 29: [], 39: [], 47: [], 49: [], 56: []}","[[ 0.          0.          0.         ... -0.00468132  0.0256799
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.15590973 -0.18977147
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ... -0.06251919  0.19023618
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'programs', 'point', 'to', 'accessories', 'point', 'to', 'system', 'tools', 'and', 'then', 'click', 'disk', 'defragmenter', 'Click', 'the', 'disk', 'that', 'you', 'want', 'to', 'defragment', 'and', 'then', 'click', 'defragment', 'on', 'the', 'action', 'menu']","{0: [], 2: [], 5: [], 8: [], 14: [], 17: [], 27: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.12673858  0.46148133
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.49581024  0.00418811
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.13754818  0.0386629
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'system', 'Click', 'the', 'hardware', 'tab', 'and', 'then', 'click', 'device', 'manager', 'Right-Click', 'modems', 'and', 'then', 'click', 'scan', 'for', 'hardware', 'changes']","{0: [], 2: [], 5: [], 10: [], 12: [], 18: [], 21: [], 25: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.00579517  0.55477446
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.03247853 -0.00944616
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.26467708  0.05432825
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'internet', 'protocol', '(tcp/ip)', 'and', 'click', 'properties', 'Click', 'advanced', 'and', 'then', 'click', 'wins', 'If', 'you', 'are', 'using', 'a', 'static', 'internet', 'protocol', '(ip)', 'address', 'click', 'enable', 'netbios', 'over', 'tcp/ip', 'Click', 'ok', 'in', 'the', 'open', 'dialog', 'boxes', 'to', 'close', 'them', 'and', 'to', 'save', 'the', 'new', 'settings']","{3: [], 9: [], 11: [], 18: [], 20: [], 25: [], 27: [], 31: [], 36: [], 43: [], 48: [], 56: [], 60: []}","[[-0.21863    -0.42664     0.51959997 ...  0.41416863 -0.40591609
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.43911076  0.07916865
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ...  0.13543096  0.29807851
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'on', 'the', 'desktop', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'icon', 'for', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'On', 'the', 'networking', 'tab', 'click', 'the', 'internet', 'protocol', '(tcp/ip)', 'entry', 'under', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'advanced', 'Click', 'the', 'dns', 'tab', 'Click', 'to', 'clear', 'the', 'register', 'this', ""connection's"", 'address', 'in', 'dns', 'check', 'box', 'Click', 'ok']","{0: [], 9: [], 11: [], 21: [], 27: [], 43: [], 45: [], 47: [], 51: [], 53: [], 63: []}","[[ 0.          0.          0.         ...  0.16566135  0.11197883
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.50157815  0.12978384
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  0.04849213 -0.00427251
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'In', 'the', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'list', 'double-click', 'internet', 'protocol', '(tcp/ip)', 'click', 'advanced', 'and', 'then', 'click', 'the', 'wins', 'tab', 'Click', 'use', 'netbios', 'setting', 'from', 'the', 'dhcp', 'server', 'and', 'then', 'click', 'ok', 'three', 'times']","{3: [], 9: [], 11: [], 17: [], 29: [], 33: [], 37: [], 41: [], 51: []}","[[-0.21863    -0.42664     0.51959997 ...  0.41416863 -0.40591609
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.43911076  0.07916865
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ...  0.13543096  0.29807851
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'computer', 'and', 'then', 'click', 'manage', 'Under', 'system', 'tools', 'double-click', 'local', 'users', 'and', 'groups', 'to', 'expand', 'it', 'and', 'then', 'click', 'users', 'In', 'the', 'right', 'pane', 'right-click', 'the', 'guest', 'account', 'and', 'then', 'click', 'properties', 'Click', 'to', 'clear', 'the', 'account', 'is', 'disabled', 'check', 'box', 'and', 'make', 'sure', 'the', 'password', 'is', 'set', 'to', 'null', '(blank)', 'click', 'ok']","{0: [], 5: [], 10: [], 20: [], 26: [], 32: [], 34: [], 36: [], 53: []}","[[ 0.          0.          0.         ... -0.00468132  0.0256799
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.15590973 -0.18977147
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ... -0.06251919  0.19023618
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'taskbar', '&', 'start', 'menu', 'Click', 'to', 'set', 'the', 'show', 'clock', 'check', 'box', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 7: [], 12: [], 14: [], 22: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.06958994  0.28508788
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.01977095  0.01886607
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.34400445  0.10620728
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'search', 'and', 'then', 'click', 'files', 'or', 'folders', 'In', 'the', 'files', 'or', 'folders', 'named', 'box', 'type', 'riched20.dll', 'and', 'then', 'click', 'search', 'now', 'In', 'the', 'search', 'results', 'list', 'right-click', 'riched20.dll']","{0: [], 2: [], 7: [], 18: [], 22: [], 30: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.10725334  0.20289996
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.09250033 -0.00271011
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.25908175  0.19989677
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'system', 'Click', 'the', 'advanced', 'tab', 'and', 'then', 'click', 'settings', 'under', 'startup', 'and', 'recovery', 'In', 'the', 'write', 'debugging', 'information', 'list', 'click', 'small', 'memory', 'dump', '(64k)']","{0: [], 2: [], 7: [], 10: [], 12: [], 18: [], 30: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.03061777  0.29738787
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.08977053  0.00200686
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24805674  0.08160175
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'programs', 'point', 'to', 'administrative', 'tools', 'and', 'performance', 'and', 'then', 'click', 'performance', 'logs', 'and', 'alerts']","{0: [], 2: [], 5: [], 13: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.13510895  0.47824478
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.4150126   0.04800098
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.11415313 -0.08499891
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'computer', 'and', 'then', 'click', 'manage', 'Open', 'services', 'and', 'applications', 'Click', 'services', 'Right-Click', 'performance', 'logs', 'and', 'alerts', 'then', 'click', 'properties', 'Click', 'the', 'log', 'on', 'tab', 'and', 'then', 'click', 'this', 'account']","{0: [], 5: [], 7: [], 11: [], 13: [], 19: [], 21: [], 28: []}","[[ 0.          0.          0.         ... -0.00468132  0.0256799
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.15590973 -0.18977147
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ... -0.06251919  0.19023618
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Click', 'administrative', 'tools', 'Double-Click', 'services', 'Right-Click', 'fax', 'service', 'and', 'then', 'click', 'properties', 'Click', 'the', 'log', 'on', 'tab', 'Click', 'this', 'account']","{0: [], 2: [], 7: [], 10: [], 13: [], 15: [], 20: [], 22: [], 27: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.03061777  0.29738787
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.08977053  0.00200686
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24805674  0.08160175
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'computer', 'on', 'the', 'desktop', 'and', 'then', 'click', 'properties', 'On', 'the', 'advanced', 'tab', 'click', 'startup', 'and', 'recovery', 'Change', 'the', 'value', 'in', 'the', 'system', 'startup', 'to', '10', 'seconds', 'Click', 'ok', 'and', 'then', 'click', 'ok']","{0: [], 8: [], 14: [], 18: [], 28: [], 32: []}","[[ 0.          0.          0.         ...  0.02058177  0.02781001
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.23512751 -0.14926128
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ...  0.10139679  0.27302301
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'right-click', 'my', 'computer', 'and', 'then', 'click', 'manage', 'In', 'the', 'console', 'pane', 'click', 'device', 'manager', 'On', 'the', 'view', 'menu', 'click', 'show', 'hidden', 'devices', 'In', 'the', 'details', 'pane', 'expand', 'network', 'adapters', 'Right-Click', 'direct', 'parallel', 'and', 'then', 'click', 'disable']","{0: [], 2: [], 7: [], 13: [], 20: [], 28: [], 31: [], 36: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.03313584  0.28144845
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.05067755 -0.17330618
   1.        ]
 [ 0.          0.          0.         ...  0.11725455 -0.08399583
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'power', 'options', 'Click', 'the', 'power', 'schemes', 'tab']","{0: [], 2: [], 7: [], 10: [], 13: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.03061777  0.29738787
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.08977053  0.00200686
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24805674  0.08160175
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'phone', 'and', 'modem', 'options', 'Click', 'the', 'modems', 'tab', 'Click', 'your', 'modem', 'and', 'then', 'click', 'properties', 'Click', 'the', 'diagnostics', 'tab', 'Click', 'query', 'modem']","{0: [], 2: [], 7: [], 10: [], 15: [], 19: [], 24: [], 26: [], 30: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.03061777  0.29738787
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.08977053  0.00200686
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24805674  0.08160175
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'system', 'Click', 'the', 'hardware', 'tab', 'and', 'then', 'click', 'device', 'manager', 'Double-Click', 'the', 'modems', 'branch', 'to', 'expand', 'it', 'right-click', '56000', 'bps', 'v90', 'modem', 'click', 'properties', 'and', 'then', 'click', 'the', 'modem', 'tab', 'Change', 'the', 'maximum', 'port', 'speed', 'to', '115200', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 5: [], 10: [], 12: [], 18: [], 21: [], 26: [], 28: [], 33: [], 37: [], 41: [], 50: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.00579517  0.55477446
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.03247853 -0.00944616
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.26467708  0.05432825
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
