tokens,act_ind,act_inds,obj_inds,state_with_label
"['Click', 'start', 'and', 'then', 'click', 'run']",0,"[0, 4]","[[1], []]","[[-7.66730011e-01 -3.59620005e-01  3.87210011e-01 ...  3.47338617e-01
   0.00000000e+00  1.00000000e+00]
 [ 2.33360007e-01  1.60420001e-01  5.07140011e-02 ... -4.15991485e-01
   1.00000000e+00  2.00000000e+00]
 [-7.19529986e-02  2.31270000e-01  2.37310007e-02 ...  1.84503850e-03
   2.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'start', 'and', 'then', 'click', 'run']",4,"[0, 4]","[[5], []]","[[-7.66730011e-01 -3.59620005e-01  3.87210011e-01 ...  3.47338617e-01
   4.00000000e+00  1.00000000e+00]
 [ 2.33360007e-01  1.60420001e-01  5.07140011e-02 ... -4.15991485e-01
   3.00000000e+00  1.00000000e+00]
 [-7.19529986e-02  2.31270000e-01  2.37310007e-02 ...  1.84503850e-03
   2.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regsvr32', '/u', 'inseng.dll', 'and', 'then', 'click', 'ok']",10,"[10, 16]","[[11, 12, 13], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.4099429  10.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.33305308  9.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.07468759  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regsvr32', '/u', 'inseng.dll', 'and', 'then', 'click', 'ok']",16,"[10, 16]","[[17], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.4099429  16.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.33305308 15.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.07468759 14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'open', 'box', 'type', 'regsvr32', '/u', 'inseng.dll', 'and', 'then', 'click', 'ok', 'When', 'you', 'receive', 'the', 'message', 'that', 'states', 'that', 'dllunregisterserver', 'in', 'inseng.dll', 'succeeded', 'click', 'ok']",14,"[14, 24]","[[16], []]","[[ 8.57030004e-02 -2.22010002e-01  1.65690005e-01 ... -4.51232672e-01
   1.40000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ... -3.49609181e-03
   1.30000000e+01  1.00000000e+00]
 [-6.10339999e-01  6.02360010e-01  6.17649972e-01 ...  2.70994574e-01
   1.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'the', 'open', 'box', 'type', 'regsvr32', '/u', 'inseng.dll', 'and', 'then', 'click', 'ok', 'When', 'you', 'receive', 'the', 'message', 'that', 'states', 'that', 'dllunregisterserver', 'in', 'inseng.dll', 'succeeded', 'click', 'ok']",24,"[14, 24]","[[25], []]","[[ 8.57030004e-02 -2.22010002e-01  1.65690005e-01 ... -4.51232672e-01
   2.40000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ... -3.49609181e-03
   2.30000000e+01  1.00000000e+00]
 [-6.10339999e-01  6.02360010e-01  6.17649972e-01 ...  2.70994574e-01
   2.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['When', 'you', 'receive', 'the', 'message', 'that', 'states', 'that', 'dllunregisterserver', 'in', 'inseng.dll', 'succeeded', 'click', 'ok', 'Click', 'start', 'and', 'then', 'click', 'run']",14,"[14, 18]","[[15], []]","[[ 0.073242    0.11134     0.62281001 ... -0.30558836 14.
   1.        ]
 [-0.49886     0.76602     0.89750999 ... -0.23399231 13.
   1.        ]
 [ 0.29694     0.71750998 -0.2184     ...  0.49711332 12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['When', 'you', 'receive', 'the', 'message', 'that', 'states', 'that', 'dllunregisterserver', 'in', 'inseng.dll', 'succeeded', 'click', 'ok', 'Click', 'start', 'and', 'then', 'click', 'run']",18,"[14, 18]","[[19], []]","[[ 0.073242    0.11134     0.62281001 ... -0.30558836 18.
   1.        ]
 [-0.49886     0.76602     0.89750999 ... -0.23399231 17.
   1.        ]
 [ 0.29694     0.71750998 -0.2184     ...  0.49711332 16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regsvr32', 'inseng.dll', 'and', 'then', 'click', 'ok']",10,"[10, 15]","[[11, 12], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.39050046 10.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.31942087  9.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.06772716  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regsvr32', 'inseng.dll', 'and', 'then', 'click', 'ok']",15,"[10, 15]","[[16], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.39050046 15.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.31942087 14.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.06772716 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'open', 'box', 'type', 'regsvr32', 'inseng.dll', 'and', 'then', 'click', 'ok', 'When', 'you', 'receive', 'the', 'message', 'that', 'states', 'that', 'dllregisterserver', 'in', 'inseng.dll', 'succeeded', 'click', 'ok']",13,"[13, 23]","[[15], []]","[[ 0.085703   -0.22201     0.16569    ... -0.39530441 13.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.03394009 12.
   1.        ]
 [-0.61034     0.60236001  0.61764997 ...  0.28235888 11.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'open', 'box', 'type', 'regsvr32', 'inseng.dll', 'and', 'then', 'click', 'ok', 'When', 'you', 'receive', 'the', 'message', 'that', 'states', 'that', 'dllregisterserver', 'in', 'inseng.dll', 'succeeded', 'click', 'ok']",23,"[13, 23]","[[24], []]","[[ 0.085703   -0.22201     0.16569    ... -0.39530441 23.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.03394009 22.
   1.        ]
 [-0.61034     0.60236001  0.61764997 ...  0.28235888 21.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'point', 'to', 'control', 'panel', 'and', 'then', 'click', 'display']",0,"[0, 2, 5, 11]","[[1], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.43264773  0.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.06740317  1.
   2.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.0848598   2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'point', 'to', 'control', 'panel', 'and', 'then', 'click', 'display']",2,"[0, 2, 5, 11]","[[4], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.43264773  2.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.06740317  1.
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.0848598   0.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'point', 'to', 'control', 'panel', 'and', 'then', 'click', 'display']",5,"[0, 2, 5, 11]","[[7, 8], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.43264773  5.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.06740317  4.
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.0848598   3.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'point', 'to', 'control', 'panel', 'and', 'then', 'click', 'display']",11,"[0, 2, 5, 11]","[[12], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.43264773 11.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.06740317 10.
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.0848598   9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'point', 'to', 'control', 'panel', 'and', 'then', 'click', 'display', 'Click', 'the', 'settings', 'tab']",13,[13],"[[15, 16], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.46565166 13.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.09034318 12.
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.03012654 11.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'settings', 'tab', 'Click', 'the', 'advanced', 'button']",4,[4],"[[6, 7], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.16508654  4.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.2464515   3.
   1.        ]
 [-0.54372001  0.33351001  0.26297    ...  0.07771689  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'advanced', 'button', 'Click', 'the', 'adapter', 'tab']",4,[4],"[[6, 7], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.31054178  4.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.22238491  3.
   1.        ]
 [ 0.30590001  0.81209999  0.11783    ...  0.10312182  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'adapter', 'tab', 'When', 'you', 'click', 'the', 'list', 'all', 'modes', 'button', 'a', 'list', 'of', 'what', 'functionality', 'is', 'inlcuded', 'with', 'this', 'video', 'card', 'is', 'displayed']",6,[6],"[[11], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.21717578  6.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.24387053  5.
   1.        ]
 [-0.80296999  0.2089      0.27316001 ...  0.0825604   4.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management']",0,"[0, 2, 5, 8, 13]","[[1], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.62624562  0.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.0291351   1.
   2.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.11609583  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management']",2,"[0, 2, 5, 8, 13]","[[4], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.62624562  2.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.0291351   1.
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.11609583  0.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management']",5,"[0, 2, 5, 8, 13]","[[6, 7], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.62624562  5.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.0291351   4.
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.11609583  3.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management']",8,"[0, 2, 5, 8, 13]","[[9, 10], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.62624562  8.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.0291351   7.
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.11609583  6.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management']",13,"[0, 2, 5, 8, 13]","[[14, 15], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.62624562 13.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.0291351  12.
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.11609583 11.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management', 'If', 'it', 'is', 'not', 'already', 'expanded', 'expand', 'the', 'storage', 'branch', 'and', 'then', 'click', 'the', 'disk', 'management', 'folder', 'to', 'open', 'it']",22,"[22, 28, 34]","[[24, 25], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.5213486  22.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.04398618 21.
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.15482499 20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management', 'If', 'it', 'is', 'not', 'already', 'expanded', 'expand', 'the', 'storage', 'branch', 'and', 'then', 'click', 'the', 'disk', 'management', 'folder', 'to', 'open', 'it']",28,"[22, 28, 34]","[[30, 31, 32], []]","[[-7.66730011e-01 -3.59620005e-01  3.87210011e-01 ...  5.21348596e-01
   2.80000000e+01  1.00000000e+00]
 [ 2.33360007e-01  1.60420001e-01  5.07140011e-02 ... -4.39861752e-02
   2.70000000e+01  1.00000000e+00]
 [ 1.72690004e-01 -2.76090000e-02  4.99009997e-01 ...  1.54824987e-01
   2.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management', 'If', 'it', 'is', 'not', 'already', 'expanded', 'expand', 'the', 'storage', 'branch', 'and', 'then', 'click', 'the', 'disk', 'management', 'folder', 'to', 'open', 'it']",34,"[22, 28, 34]","[[30, 31, 32], []]","[[-7.66730011e-01 -3.59620005e-01  3.87210011e-01 ...  5.21348596e-01
   3.40000000e+01  1.00000000e+00]
 [ 2.33360007e-01  1.60420001e-01  5.07140011e-02 ... -4.39861752e-02
   3.30000000e+01  1.00000000e+00]
 [ 1.72690004e-01 -2.76090000e-02  4.99009997e-01 ...  1.54824987e-01
   3.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['If', 'it', 'is', 'not', 'already', 'expanded', 'expand', 'the', 'storage', 'branch', 'and', 'then', 'click', 'the', 'disk', 'management', 'folder', 'to', 'open', 'it', 'On', 'the', 'action', 'menu', 'click', 'restore', 'basic', 'disk', 'configuration']",24,[24],"[[25, 26, 27, 28], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.08191946 24.
   1.        ]
 [-0.30664     0.16821     0.98510998 ...  0.05359554 23.
   1.        ]
 [-0.54263997  0.41475999  1.03219998 ...  0.09556167 22.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties']",0,"[0, 6]","[[1, 2, 3], []]","[[ 0.          0.          0.         ...  0.11115278  0.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.18743245  1.
   2.        ]
 [ 0.22336    -0.18421    -0.071397   ...  0.07156568  2.
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties']",6,"[0, 6]","[[7], []]","[[ 0.          0.          0.         ...  0.11115278  6.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.18743245  5.
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  0.07156568  4.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'In', 'the', 'network', 'and', 'dial-up', 'connections', 'window', 'on', 'the', 'advanced', 'menu', 'click', 'optional', 'networking', 'components']",19,[19],"[[20, 21, 22], []]","[[ 0.          0.          0.         ...  0.09519814 19.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ... -0.03514938 18.
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  0.03242529 17.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'network', 'and', 'dial-up', 'connections', 'window', 'on', 'the', 'advanced', 'menu', 'click', 'optional', 'networking', 'components', 'In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details']",22,"[22, 24, 32]","[[-1], []]","[[ 8.57030004e-02 -2.22010002e-01  1.65690005e-01 ... -2.09668279e-02
   2.20000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  4.99718428e-01
   2.10000000e+01  1.00000000e+00]
 [ 2.23360002e-01 -1.84210002e-01 -7.13969991e-02 ...  3.51242721e-01
   2.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'the', 'network', 'and', 'dial-up', 'connections', 'window', 'on', 'the', 'advanced', 'menu', 'click', 'optional', 'networking', 'components', 'In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details']",24,"[22, 24, 32]","[[26, 27, 28, 29], []]","[[ 8.57030004e-02 -2.22010002e-01  1.65690005e-01 ... -2.09668279e-02
   2.40000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  4.99718428e-01
   2.30000000e+01  1.00000000e+00]
 [ 2.23360002e-01 -1.84210002e-01 -7.13969991e-02 ...  3.51242721e-01
   2.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'the', 'network', 'and', 'dial-up', 'connections', 'window', 'on', 'the', 'advanced', 'menu', 'click', 'optional', 'networking', 'components', 'In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details']",32,"[22, 24, 32]","[[33], []]","[[ 8.57030004e-02 -2.22010002e-01  1.65690005e-01 ... -2.09668279e-02
   3.20000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  4.99718428e-01
   3.10000000e+01  1.00000000e+00]
 [ 2.23360002e-01 -1.84210002e-01 -7.13969991e-02 ...  3.51242721e-01
   3.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details', 'In', 'the', 'networking', 'services', 'dialog', 'box', 'click', 'to', 'select', 'the', 'rip', 'listener', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'next']",25,"[25, 27, 33, 37]","[[-1], []]","[[ 0.085703   -0.22201     0.16569    ... -0.11384175 25.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.1851007  24.
   1.        ]
 [-0.54193997  0.39576     0.21015    ...  0.40145648 23.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details', 'In', 'the', 'networking', 'services', 'dialog', 'box', 'click', 'to', 'select', 'the', 'rip', 'listener', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'next']",27,"[25, 27, 33, 37]","[[29, 30, 31, 32], []]","[[ 0.085703   -0.22201     0.16569    ... -0.11384175 27.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.1851007  26.
   1.        ]
 [-0.54193997  0.39576     0.21015    ...  0.40145648 25.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
