tokens,act_ind,act_inds,obj_inds,state_with_label
"['Click', 'the', 'hardware', 'tab', 'and', 'then', 'click', 'device', 'manager', 'Right-Click', 'modems', 'and', 'then', 'click', 'scan', 'for', 'hardware', 'changes']",9,"[9, 13]","[[10], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.07068521  9.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.05289821  8.
   1.        ]
 [-0.68300998  0.46966001  0.17364    ...  0.37511843  7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'hardware', 'tab', 'and', 'then', 'click', 'device', 'manager', 'Right-Click', 'modems', 'and', 'then', 'click', 'scan', 'for', 'hardware', 'changes']",13,"[9, 13]","[[14, 16, 17], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.07068521 13.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.05289821 12.
   1.        ]
 [-0.68300998  0.46966001  0.17364    ...  0.37511843 11.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties']",3,"[3, 9]","[[4, 5, 6], []]","[[-0.21863    -0.42664     0.51959997 ...  0.07505324  3.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.62201756  2.
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ... -0.7217083   1.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties']",9,"[3, 9]","[[10], []]","[[-0.21863    -0.42664     0.51959997 ...  0.07505324  9.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.62201756  8.
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ... -0.7217083   7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties']",11,"[11, 18]","[[13, 14, 15], []]","[[-2.18630001e-01 -4.26640004e-01  5.19599974e-01 ...  2.00045109e-03
   1.10000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ... -4.26416099e-01
   1.00000000e+01  1.00000000e+00]
 [-6.45160019e-01  5.45050025e-01  4.18599993e-01 ... -5.80824733e-01
   9.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties']",18,"[11, 18]","[[19], []]","[[-2.18630001e-01 -4.26640004e-01  5.19599974e-01 ...  2.00045109e-03
   1.80000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ... -4.26416099e-01
   1.70000000e+01  1.00000000e+00]
 [-6.45160019e-01  5.45050025e-01  4.18599993e-01 ... -5.80824733e-01
   1.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Right-Click', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'internet', 'protocol', '(tcp/ip)', 'and', 'click', 'properties']",9,"[9, 14]","[[10, 11, 12], []]","[[ 0.          0.          0.         ... -0.04256323  9.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.42281866  8.
   1.        ]
 [-0.25705001 -0.056895   -0.38102999 ...  1.1789999   7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'internet', 'protocol', '(tcp/ip)', 'and', 'click', 'properties']",14,"[9, 14]","[[15], []]","[[ 0.          0.          0.         ... -0.04256323 14.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.42281866 13.
   1.        ]
 [-0.25705001 -0.056895   -0.38102999 ...  1.1789999  12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'internet', 'protocol', '(tcp/ip)', 'and', 'click', 'properties', 'Click', 'advanced', 'and', 'then', 'click', 'wins']",7,"[7, 11]","[[9], []]","[[-7.66730011e-01 -3.59620005e-01  3.87210011e-01 ...  2.26785630e-01
   7.00000000e+00  1.00000000e+00]
 [ 1.76139995e-01  2.08980008e-03  1.46699995e-01 ... -6.05625734e-02
   6.00000000e+00  1.00000000e+00]
 [-5.18390000e-01  6.16170000e-03  1.34019995e+00 ...  4.85697538e-01
   5.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'internet', 'protocol', '(tcp/ip)', 'and', 'click', 'properties', 'Click', 'advanced', 'and', 'then', 'click', 'wins']",11,"[7, 11]","[[12], []]","[[-7.66730011e-01 -3.59620005e-01  3.87210011e-01 ...  2.26785630e-01
   1.10000000e+01  1.00000000e+00]
 [ 1.76139995e-01  2.08980008e-03  1.46699995e-01 ... -6.05625734e-02
   1.00000000e+01  1.00000000e+00]
 [-5.18390000e-01  6.16170000e-03  1.34019995e+00 ...  4.85697538e-01
   9.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'advanced', 'and', 'then', 'click', 'wins', 'If', 'you', 'are', 'using', 'a', 'static', 'internet', 'protocol', '(ip)', 'address', 'click', 'enable', 'netbios', 'over', 'tcp/ip']",9,"[9, 16]","[[11, 12, 13], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.65358818  9.
   1.        ]
 [ 0.30590001  0.81209999  0.11783    ... -0.64873993  8.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.05016775  7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'advanced', 'and', 'then', 'click', 'wins', 'If', 'you', 'are', 'using', 'a', 'static', 'internet', 'protocol', '(ip)', 'address', 'click', 'enable', 'netbios', 'over', 'tcp/ip']",16,"[9, 16]","[[17, 18, 20], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.65358818 16.
   1.        ]
 [ 0.30590001  0.81209999  0.11783    ... -0.64873993 15.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.05016775 14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'are', 'using', 'a', 'static', 'internet', 'protocol', '(ip)', 'address', 'click', 'enable', 'netbios', 'over', 'tcp/ip', 'Click', 'ok', 'in', 'the', 'open', 'dialog', 'boxes', 'to', 'close', 'them', 'and', 'to', 'save', 'the', 'new', 'settings']",15,"[15, 23, 27]","[[16], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.06683176 15.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.3390975  14.
   1.        ]
 [-0.51533002  0.83186001  0.22457001 ...  0.55505204 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'are', 'using', 'a', 'static', 'internet', 'protocol', '(ip)', 'address', 'click', 'enable', 'netbios', 'over', 'tcp/ip', 'Click', 'ok', 'in', 'the', 'open', 'dialog', 'boxes', 'to', 'close', 'them', 'and', 'to', 'save', 'the', 'new', 'settings']",23,"[15, 23, 27]","[[24], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.06683176 23.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.3390975  22.
   1.        ]
 [-0.51533002  0.83186001  0.22457001 ...  0.55505204 21.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'are', 'using', 'a', 'static', 'internet', 'protocol', '(ip)', 'address', 'click', 'enable', 'netbios', 'over', 'tcp/ip', 'Click', 'ok', 'in', 'the', 'open', 'dialog', 'boxes', 'to', 'close', 'them', 'and', 'to', 'save', 'the', 'new', 'settings']",27,"[15, 23, 27]","[[29, 30], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.06683176 27.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.3390975  26.
   1.        ]
 [-0.51533002  0.83186001  0.22457001 ...  0.55505204 25.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'on', 'the', 'desktop', 'and', 'then', 'click', 'properties']",0,"[0, 9]","[[1, 2, 3], []]","[[ 0.          0.          0.         ... -0.26447544  0.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.3777678   1.
   2.        ]
 [ 0.22336    -0.18421    -0.071397   ...  1.28269017  2.
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'on', 'the', 'desktop', 'and', 'then', 'click', 'properties']",9,"[0, 9]","[[10], []]","[[ 0.          0.          0.         ... -0.26447544  9.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.3777678   8.
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  1.28269017  7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'on', 'the', 'desktop', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'icon', 'for', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties']",11,"[11, 21]","[[13], []]","[[ 0.          0.          0.         ... -0.39187881 11.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.54774475 10.
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  1.39815056  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'on', 'the', 'desktop', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'icon', 'for', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties']",21,"[11, 21]","[[22], []]","[[ 0.          0.          0.         ... -0.39187881 21.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.54774475 20.
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  1.39815056 19.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'the', 'icon', 'for', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'On', 'the', 'networking', 'tab', 'click', 'the', 'internet', 'protocol', '(tcp/ip)', 'entry', 'under', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'and', 'then', 'click', 'properties']",16,"[16, 32]","[[18, 19, 20, 21], []]","[[ 0.          0.          0.         ... -0.21512708 16.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.16614884 15.
   1.        ]
 [ 0.07401     0.50411999  0.21244    ...  0.45666128 14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'the', 'icon', 'for', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'On', 'the', 'networking', 'tab', 'click', 'the', 'internet', 'protocol', '(tcp/ip)', 'entry', 'under', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'and', 'then', 'click', 'properties']",32,"[16, 32]","[[33], []]","[[ 0.          0.          0.         ... -0.21512708 32.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.16614884 31.
   1.        ]
 [ 0.07401     0.50411999  0.21244    ...  0.45666128 30.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'networking', 'tab', 'click', 'the', 'internet', 'protocol', '(tcp/ip)', 'entry', 'under', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'advanced']",22,[22],"[[23], []]","[[-0.21863    -0.42664     0.51959997 ... -0.15995345 22.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.33759359 21.
   1.        ]
 [-0.21692     0.67141998 -0.6002     ...  0.18581325 20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'advanced', 'Click', 'the', 'dns', 'tab']",0,"[0, 2]","[[1], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.14450093  0.
   1.        ]
 [ 0.30590001  0.81209999  0.11783    ...  0.13155632  1.
   2.        ]
 [-0.76673001 -0.35962     0.38721001 ...  0.01379038  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'advanced', 'Click', 'the', 'dns', 'tab']",2,"[0, 2]","[[4, 5], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.14450093  2.
   1.        ]
 [ 0.30590001  0.81209999  0.11783    ...  0.13155632  1.
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ...  0.01379038  0.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'dns', 'tab', 'Click', 'to', 'clear', 'the', 'register', 'this', ""connection's"", 'address', 'in', 'dns', 'check', 'box']",4,"[4, 6]","[[-1], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.18724591  4.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.47264534  3.
   1.        ]
 [ 0.093867    0.41802001  0.42675    ...  0.2919949   2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'dns', 'tab', 'Click', 'to', 'clear', 'the', 'register', 'this', ""connection's"", 'address', 'in', 'dns', 'check', 'box']",6,"[4, 6]","[[14, 15], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.18724591  6.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.47264534  5.
   1.        ]
 [ 0.093867    0.41802001  0.42675    ...  0.2919949   4.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'to', 'clear', 'the', 'register', 'this', ""connection's"", 'address', 'in', 'dns', 'check', 'box', 'Click', 'ok']",12,[12],"[[13], []]","[[-7.66730011e-01 -3.59620005e-01  3.87210011e-01 ...  5.30678451e-01
   1.20000000e+01  1.00000000e+00]
 [-1.89700007e-01  5.00239991e-02  1.90840006e-01 ... -2.75850296e-04
   1.10000000e+01  1.00000000e+00]
 [-2.96820015e-01 -2.86110014e-01  3.08429986e-01 ... -1.42443895e-01
   1.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties']",3,"[3, 9]","[[4, 5, 6], []]","[[-0.21863    -0.42664     0.51959997 ...  0.07505324  3.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.62201756  2.
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ... -0.7217083   1.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties']",9,"[3, 9]","[[10], []]","[[-0.21863    -0.42664     0.51959997 ...  0.07505324  9.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.62201756  8.
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ... -0.7217083   7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties']",11,"[11, 17]","[[12, 13, 14], []]","[[-0.21863    -0.42664     0.51959997 ...  0.0171189  11.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.43406862 10.
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ... -0.48817658  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties']",17,"[11, 17]","[[18], []]","[[-0.21863    -0.42664     0.51959997 ...  0.0171189  17.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.43406862 16.
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ... -0.48817658 15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'In', 'the', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'list', 'double-click', 'internet', 'protocol', '(tcp/ip)', 'click', 'advanced', 'and', 'then', 'click', 'the', 'wins', 'tab']",18,"[18, 22, 26]","[[19, 20, 21], []]","[[ 0.          0.          0.         ... -0.14622308 18.
   1.        ]
 [-0.25705001 -0.056895   -0.38102999 ...  0.98981428 17.
   1.        ]
 [-0.40400001  0.17837     0.2692     ...  1.44249904 16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'In', 'the', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'list', 'double-click', 'internet', 'protocol', '(tcp/ip)', 'click', 'advanced', 'and', 'then', 'click', 'the', 'wins', 'tab']",22,"[18, 22, 26]","[[23], []]","[[ 0.          0.          0.         ... -0.14622308 22.
   1.        ]
 [-0.25705001 -0.056895   -0.38102999 ...  0.98981428 21.
   1.        ]
 [-0.40400001  0.17837     0.2692     ...  1.44249904 20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'In', 'the', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'list', 'double-click', 'internet', 'protocol', '(tcp/ip)', 'click', 'advanced', 'and', 'then', 'click', 'the', 'wins', 'tab']",26,"[18, 22, 26]","[[28, 29], []]","[[ 0.          0.          0.         ... -0.14622308 26.
   1.        ]
 [-0.25705001 -0.056895   -0.38102999 ...  0.98981428 25.
   1.        ]
 [-0.40400001  0.17837     0.2692     ...  1.44249904 24.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'list', 'double-click', 'internet', 'protocol', '(tcp/ip)', 'click', 'advanced', 'and', 'then', 'click', 'the', 'wins', 'tab', 'Click', 'use', 'netbios', 'setting', 'from', 'the', 'dhcp', 'server', 'and', 'then', 'click', 'ok', 'three', 'times']",22,"[22, 32]","[[24, 25], []]","[[ 0.085703   -0.22201     0.16569    ... -0.08098631 22.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.18213814 21.
   1.        ]
 [-0.56900001  0.565       0.37437001 ...  0.39317751 20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'list', 'double-click', 'internet', 'protocol', '(tcp/ip)', 'click', 'advanced', 'and', 'then', 'click', 'the', 'wins', 'tab', 'Click', 'use', 'netbios', 'setting', 'from', 'the', 'dhcp', 'server', 'and', 'then', 'click', 'ok', 'three', 'times']",32,"[22, 32]","[[33], []]","[[ 0.085703   -0.22201     0.16569    ... -0.08098631 32.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.18213814 31.
   1.        ]
 [-0.56900001  0.565       0.37437001 ...  0.39317751 30.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'computer', 'and', 'then', 'click', 'manage']",0,"[0, 5]","[[1, 2], []]","[[ 0.          0.          0.         ... -0.19613473  0.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.39002025  1.
   2.        ]
 [-0.16298001  0.30140999  0.57977998 ... -0.50286907  2.
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'computer', 'and', 'then', 'click', 'manage']",5,"[0, 5]","[[6], []]","[[ 0.          0.          0.         ... -0.19613473  5.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.39002025  4.
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ... -0.50286907  3.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'computer', 'and', 'then', 'click', 'manage', 'Under', 'system', 'tools', 'double-click', 'local', 'users', 'and', 'groups', 'to', 'expand', 'it', 'and', 'then', 'click', 'users']",10,"[10, 20]","[[11, 12], []]","[[ 0.          0.          0.         ... -0.26098895 10.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.43436846  9.
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ...  0.47310454  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'computer', 'and', 'then', 'click', 'manage', 'Under', 'system', 'tools', 'double-click', 'local', 'users', 'and', 'groups', 'to', 'expand', 'it', 'and', 'then', 'click', 'users']",20,"[10, 20]","[[21], []]","[[ 0.          0.          0.         ... -0.26098895 20.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.43436846 19.
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ...  0.47310454 18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
