tokens,act_ind,act_inds,obj_inds,state_with_label
"['Click', 'the', 'hardware', 'tab', 'and', 'then', 'click', 'device', 'manager', 'Right-Click', 'modems', 'and', 'then', 'click', 'scan', 'for', 'hardware', 'changes']",13,"[9, 13]","[[14, 16, 17], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 13.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 12.
   1.        ]
 [-0.68300998  0.46966001  0.17364    ...  0.31834    11.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties']",3,"[3, 9]","[[4, 5, 6], []]","[[-0.21863    -0.42664     0.51959997 ...  0.18084     3.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999  2.
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ...  0.27022001  1.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties']",9,"[3, 9]","[[10], []]","[[-0.21863    -0.42664     0.51959997 ...  0.18084     9.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999  8.
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ...  0.27022001  7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties']",11,"[11, 18]","[[13, 14, 15], []]","[[-0.21863    -0.42664     0.51959997 ...  0.18084    11.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 10.
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ...  0.27022001  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties']",18,"[11, 18]","[[19], []]","[[-0.21863    -0.42664     0.51959997 ...  0.18084    18.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 17.
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ...  0.27022001 16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'internet', 'protocol', '(tcp/ip)', 'and', 'click', 'properties']",9,"[9, 14]","[[10, 11, 12], []]","[[ 0.          0.          0.         ...  0.          9.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999  8.
   1.        ]
 [-0.25705001 -0.056895   -0.38102999 ...  0.13427     7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'internet', 'protocol', '(tcp/ip)', 'and', 'click', 'properties']",14,"[9, 14]","[[15], []]","[[ 0.          0.          0.         ...  0.         14.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 13.
   1.        ]
 [-0.25705001 -0.056895   -0.38102999 ...  0.13427    12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'internet', 'protocol', '(tcp/ip)', 'and', 'click', 'properties', 'Click', 'advanced', 'and', 'then', 'click', 'wins']",7,"[7, 11]","[[9], []]","[[-7.66730011e-01 -3.59620005e-01  3.87210011e-01 ... -2.23309994e-01
   7.00000000e+00  1.00000000e+00]
 [ 1.76139995e-01  2.08980008e-03  1.46699995e-01 ...  6.52320027e-01
   6.00000000e+00  1.00000000e+00]
 [-5.18390000e-01  6.16170000e-03  1.34019995e+00 ...  2.10339993e-01
   5.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'internet', 'protocol', '(tcp/ip)', 'and', 'click', 'properties', 'Click', 'advanced', 'and', 'then', 'click', 'wins']",11,"[7, 11]","[[12], []]","[[-7.66730011e-01 -3.59620005e-01  3.87210011e-01 ... -2.23309994e-01
   1.10000000e+01  1.00000000e+00]
 [ 1.76139995e-01  2.08980008e-03  1.46699995e-01 ...  6.52320027e-01
   1.00000000e+01  1.00000000e+00]
 [-5.18390000e-01  6.16170000e-03  1.34019995e+00 ...  2.10339993e-01
   9.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'advanced', 'and', 'then', 'click', 'wins', 'If', 'you', 'are', 'using', 'a', 'static', 'internet', 'protocol', '(ip)', 'address', 'click', 'enable', 'netbios', 'over', 'tcp/ip']",9,"[9, 16]","[[11, 12, 13], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999  9.
   1.        ]
 [ 0.30590001  0.81209999  0.11783    ...  0.26988     8.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.19539     7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'advanced', 'and', 'then', 'click', 'wins', 'If', 'you', 'are', 'using', 'a', 'static', 'internet', 'protocol', '(ip)', 'address', 'click', 'enable', 'netbios', 'over', 'tcp/ip']",16,"[9, 16]","[[17, 18, 20], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 16.
   1.        ]
 [ 0.30590001  0.81209999  0.11783    ...  0.26988    15.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.19539    14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'are', 'using', 'a', 'static', 'internet', 'protocol', '(ip)', 'address', 'click', 'enable', 'netbios', 'over', 'tcp/ip', 'Click', 'ok', 'in', 'the', 'open', 'dialog', 'boxes', 'to', 'close', 'them', 'and', 'to', 'save', 'the', 'new', 'settings']",15,"[15, 23, 27]","[[16], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.23229    15.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.78504002 14.
   1.        ]
 [-0.51533002  0.83186001  0.22457001 ...  0.3479     13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'are', 'using', 'a', 'static', 'internet', 'protocol', '(ip)', 'address', 'click', 'enable', 'netbios', 'over', 'tcp/ip', 'Click', 'ok', 'in', 'the', 'open', 'dialog', 'boxes', 'to', 'close', 'them', 'and', 'to', 'save', 'the', 'new', 'settings']",23,"[15, 23, 27]","[[24], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.23229    23.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.78504002 22.
   1.        ]
 [-0.51533002  0.83186001  0.22457001 ...  0.3479     21.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'are', 'using', 'a', 'static', 'internet', 'protocol', '(ip)', 'address', 'click', 'enable', 'netbios', 'over', 'tcp/ip', 'Click', 'ok', 'in', 'the', 'open', 'dialog', 'boxes', 'to', 'close', 'them', 'and', 'to', 'save', 'the', 'new', 'settings']",27,"[15, 23, 27]","[[29, 30], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.23229    27.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.78504002 26.
   1.        ]
 [-0.51533002  0.83186001  0.22457001 ...  0.3479     25.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'on', 'the', 'desktop', 'and', 'then', 'click', 'properties']",0,"[0, 9]","[[1, 2, 3], []]","[[ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ...  1.00870001  1.
   2.        ]
 [ 0.22336    -0.18421    -0.071397   ...  0.79153001  2.
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'on', 'the', 'desktop', 'and', 'then', 'click', 'properties']",9,"[0, 9]","[[10], []]","[[ 0.          0.          0.         ...  0.          9.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ...  1.00870001  8.
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  0.79153001  7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'on', 'the', 'desktop', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'icon', 'for', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties']",11,"[11, 21]","[[13], []]","[[ 0.          0.          0.         ...  0.         11.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ...  1.00870001 10.
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  0.79153001  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'on', 'the', 'desktop', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'icon', 'for', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties']",21,"[11, 21]","[[22], []]","[[ 0.          0.          0.         ...  0.         21.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ...  1.00870001 20.
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  0.79153001 19.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'the', 'icon', 'for', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'On', 'the', 'networking', 'tab', 'click', 'the', 'internet', 'protocol', '(tcp/ip)', 'entry', 'under', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'and', 'then', 'click', 'properties']",16,"[16, 32]","[[18, 19, 20, 21], []]","[[ 0.          0.          0.         ...  0.         16.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 15.
   1.        ]
 [ 0.07401     0.50411999  0.21244    ...  0.30928001 14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'the', 'icon', 'for', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'On', 'the', 'networking', 'tab', 'click', 'the', 'internet', 'protocol', '(tcp/ip)', 'entry', 'under', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'and', 'then', 'click', 'properties']",32,"[16, 32]","[[33], []]","[[ 0.          0.          0.         ...  0.         32.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 31.
   1.        ]
 [ 0.07401     0.50411999  0.21244    ...  0.30928001 30.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'networking', 'tab', 'click', 'the', 'internet', 'protocol', '(tcp/ip)', 'entry', 'under', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'advanced']",22,[22],"[[23], []]","[[-0.21863    -0.42664     0.51959997 ...  0.18084    22.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 21.
   1.        ]
 [-0.21692     0.67141998 -0.6002     ...  1.05729997 20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'advanced', 'Click', 'the', 'dns', 'tab']",0,"[0, 2]","[[1], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999  0.
   1.        ]
 [ 0.30590001  0.81209999  0.11783    ...  0.26988     1.
   2.        ]
 [-0.76673001 -0.35962     0.38721001 ... -0.22330999  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'advanced', 'Click', 'the', 'dns', 'tab']",2,"[0, 2]","[[4, 5], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999  2.
   1.        ]
 [ 0.30590001  0.81209999  0.11783    ...  0.26988     1.
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ... -0.22330999  0.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'dns', 'tab', 'Click', 'to', 'clear', 'the', 'register', 'this', ""connection's"", 'address', 'in', 'dns', 'check', 'box']",4,"[4, 6]","[[-1], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999  4.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999  3.
   1.        ]
 [ 0.093867    0.41802001  0.42675    ...  0.53018999  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'dns', 'tab', 'Click', 'to', 'clear', 'the', 'register', 'this', ""connection's"", 'address', 'in', 'dns', 'check', 'box']",6,"[4, 6]","[[14, 15], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999  6.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999  5.
   1.        ]
 [ 0.093867    0.41802001  0.42675    ...  0.53018999  4.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'to', 'clear', 'the', 'register', 'this', ""connection's"", 'address', 'in', 'dns', 'check', 'box', 'Click', 'ok']",12,[12],"[[13], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 12.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ... -0.15983    11.
   1.        ]
 [-0.29682001 -0.28611001  0.30842999 ...  0.53711998 10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties']",3,"[3, 9]","[[4, 5, 6], []]","[[-0.21863    -0.42664     0.51959997 ...  0.18084     3.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999  2.
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ...  0.27022001  1.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties']",9,"[3, 9]","[[10], []]","[[-0.21863    -0.42664     0.51959997 ...  0.18084     9.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999  8.
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ...  0.27022001  7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties']",11,"[11, 17]","[[12, 13, 14], []]","[[-0.21863    -0.42664     0.51959997 ...  0.18084    11.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 10.
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ...  0.27022001  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties']",17,"[11, 17]","[[18], []]","[[-0.21863    -0.42664     0.51959997 ...  0.18084    17.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 16.
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ...  0.27022001 15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'In', 'the', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'list', 'double-click', 'internet', 'protocol', '(tcp/ip)', 'click', 'advanced', 'and', 'then', 'click', 'the', 'wins', 'tab']",18,"[18, 22, 26]","[[19, 20, 21], []]","[[ 0.          0.          0.         ...  0.         18.
   1.        ]
 [-0.25705001 -0.056895   -0.38102999 ...  0.13427    17.
   1.        ]
 [-0.40400001  0.17837     0.2692     ... -0.028347   16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'In', 'the', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'list', 'double-click', 'internet', 'protocol', '(tcp/ip)', 'click', 'advanced', 'and', 'then', 'click', 'the', 'wins', 'tab']",22,"[18, 22, 26]","[[23], []]","[[ 0.          0.          0.         ...  0.         22.
   1.        ]
 [-0.25705001 -0.056895   -0.38102999 ...  0.13427    21.
   1.        ]
 [-0.40400001  0.17837     0.2692     ... -0.028347   20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'In', 'the', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'list', 'double-click', 'internet', 'protocol', '(tcp/ip)', 'click', 'advanced', 'and', 'then', 'click', 'the', 'wins', 'tab']",26,"[18, 22, 26]","[[28, 29], []]","[[ 0.          0.          0.         ...  0.         26.
   1.        ]
 [-0.25705001 -0.056895   -0.38102999 ...  0.13427    25.
   1.        ]
 [-0.40400001  0.17837     0.2692     ... -0.028347   24.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'list', 'double-click', 'internet', 'protocol', '(tcp/ip)', 'click', 'advanced', 'and', 'then', 'click', 'the', 'wins', 'tab', 'Click', 'use', 'netbios', 'setting', 'from', 'the', 'dhcp', 'server', 'and', 'then', 'click', 'ok', 'three', 'times']",22,"[22, 32]","[[24, 25], []]","[[ 0.085703   -0.22201     0.16569    ... -0.34243    22.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 21.
   1.        ]
 [-0.56900001  0.565       0.37437001 ... -0.022801   20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'components', 'checked', 'are', 'used', 'by', 'this', 'connection', 'list', 'double-click', 'internet', 'protocol', '(tcp/ip)', 'click', 'advanced', 'and', 'then', 'click', 'the', 'wins', 'tab', 'Click', 'use', 'netbios', 'setting', 'from', 'the', 'dhcp', 'server', 'and', 'then', 'click', 'ok', 'three', 'times']",32,"[22, 32]","[[33], []]","[[ 8.57030004e-02 -2.22010002e-01  1.65690005e-01 ... -3.42429996e-01
   3.20000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  2.70619988e-01
   3.10000000e+01  1.00000000e+00]
 [-5.69000006e-01  5.64999998e-01  3.74370009e-01 ... -2.28010006e-02
   3.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Right-Click', 'my', 'computer', 'and', 'then', 'click', 'manage']",0,"[0, 5]","[[1, 2], []]","[[ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ...  1.00870001  1.
   2.        ]
 [-0.16298001  0.30140999  0.57977998 ... -0.30926999  2.
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'computer', 'and', 'then', 'click', 'manage']",5,"[0, 5]","[[6], []]","[[ 0.          0.          0.         ...  0.          5.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ...  1.00870001  4.
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ... -0.30926999  3.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'computer', 'and', 'then', 'click', 'manage', 'Under', 'system', 'tools', 'double-click', 'local', 'users', 'and', 'groups', 'to', 'expand', 'it', 'and', 'then', 'click', 'users']",10,"[10, 20]","[[11, 12], []]","[[ 0.          0.          0.         ...  0.         10.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ...  1.00870001  9.
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ... -0.30926999  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'computer', 'and', 'then', 'click', 'manage', 'Under', 'system', 'tools', 'double-click', 'local', 'users', 'and', 'groups', 'to', 'expand', 'it', 'and', 'then', 'click', 'users']",20,"[10, 20]","[[21], []]","[[ 0.          0.          0.         ...  0.         20.
   1.        ]
 [ 0.080273   -0.10861     0.72066998 ...  1.00870001 19.
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ... -0.30926999 18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Under', 'system', 'tools', 'double-click', 'local', 'users', 'and', 'groups', 'to', 'expand', 'it', 'and', 'then', 'click', 'users', 'In', 'the', 'right', 'pane', 'right-click', 'the', 'guest', 'account', 'and', 'then', 'click', 'properties']",19,"[19, 25]","[[21, 22], []]","[[-0.16233     0.064641    0.25104001 ... -0.63155001 19.
   1.        ]
 [ 0.024339    0.34017     0.90581    ... -0.21236999 18.
   1.        ]
 [-0.68381     0.76694    -0.40511    ...  0.71612    17.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Under', 'system', 'tools', 'double-click', 'local', 'users', 'and', 'groups', 'to', 'expand', 'it', 'and', 'then', 'click', 'users', 'In', 'the', 'right', 'pane', 'right-click', 'the', 'guest', 'account', 'and', 'then', 'click', 'properties']",25,"[19, 25]","[[26], []]","[[-1.62330002e-01  6.46409988e-02  2.51040012e-01 ... -6.31550014e-01
   2.50000000e+01  1.00000000e+00]
 [ 2.43389998e-02  3.40169996e-01  9.05809999e-01 ... -2.12369993e-01
   2.40000000e+01  1.00000000e+00]
 [-6.83809996e-01  7.66939998e-01 -4.05110002e-01 ...  7.16120005e-01
   2.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
