tokens,act_ind,act_inds,obj_inds,state_with_label
"['You', 'may', 'want', 'to', 'consult', 'an', 'experienced', 'handyman', 'to', 'find', 'out', 'which', 'screws', 'will', 'work', 'best', 'for', 'your', 'wall', 'and', 'ceiling', 'material', 'Try', 'sliding', 'doors', 'or', 'panels', 'for', 'a', 'more', 'solid', 'division']",22,[22],"[[23, 24], [26]]","[[-4.98860002e-01  7.66020000e-01  8.97509992e-01 ...  7.85040021e-01
   2.20000000e+01  1.00000000e+00]
 [ 8.25280026e-02 -7.52900019e-02  1.46960001e-02 ... -3.86530012e-01
   2.10000000e+01  1.00000000e+00]
 [-1.71240002e-01  5.64469993e-01  3.46670002e-01 ...  6.93109989e-01
   2.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Sliding', 'doors', 'can', 'be', 'difficult', 'to', 'install', 'without', 'an', 'existing', 'opening', 'Hiring', 'a', 'professional', 'is', 'recommended', 'unless', 'you', 'are', 'experienced', 'at', 'home', 'alterations']",11,[11],"[[13], []]","[[ 0.12585001  0.66092002  0.054687   ... -0.45201001 11.
   1.        ]
 [ 0.23533     0.12378     0.09661    ...  0.10961    10.
   1.        ]
 [-0.71766001  0.80870998  0.31867999 ...  0.28582999  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Hiring', 'a', 'professional', 'is', 'recommended', 'unless', 'you', 'are', 'experienced', 'at', 'home', 'alterations', 'Use', 'long', 'low', 'furniture', 'to', 'divide', 'the', 'room', 'without', 'blocking', 'vision']",12,"[12, 17]","[[15], []]","[[ 0.98874003 -0.70266998 -0.59482002 ...  0.055274   12.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.23642001 11.
   1.        ]
 [ 0.56269002 -0.29359001 -0.25903001 ...  0.028655   10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Hiring', 'a', 'professional', 'is', 'recommended', 'unless', 'you', 'are', 'experienced', 'at', 'home', 'alterations', 'Use', 'long', 'low', 'furniture', 'to', 'divide', 'the', 'room', 'without', 'blocking', 'vision']",17,"[12, 17]","[[19], []]","[[ 0.98874003 -0.70266998 -0.59482002 ...  0.055274   17.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.23642001 16.
   1.        ]
 [ 0.56269002 -0.29359001 -0.25903001 ...  0.028655   15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['A', 'large', 'room', ""doesn't"", 'always', 'need', 'barriers', 'to', 'feel', 'divided', 'Place', 'a', 'long', 'sofa', 'with', 'a', 'low', 'or', 'nonexistent', 'back', 'across', 'the', 'center', 'of', 'the', 'room', 'to', 'break', 'the', 'room', 'up', 'into', 'sections', 'while', 'still', 'allowing', 'people', 'to', 'talk', 'across', 'it']",10,"[10, 27, 35]","[[13], []]","[[-0.27085999  0.044006   -0.02026    ...  0.23642001 10.
   1.        ]
 [-0.87364     1.10510004 -0.71977001 ... -0.14695001  9.
   1.        ]
 [-0.024843    0.47766     0.32437    ...  0.058472    8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['A', 'large', 'room', ""doesn't"", 'always', 'need', 'barriers', 'to', 'feel', 'divided', 'Place', 'a', 'long', 'sofa', 'with', 'a', 'low', 'or', 'nonexistent', 'back', 'across', 'the', 'center', 'of', 'the', 'room', 'to', 'break', 'the', 'room', 'up', 'into', 'sections', 'while', 'still', 'allowing', 'people', 'to', 'talk', 'across', 'it']",27,"[10, 27, 35]","[[29], []]","[[-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  2.36420006e-01
   2.70000000e+01  1.00000000e+00]
 [-8.73640001e-01  1.10510004e+00 -7.19770014e-01 ... -1.46950006e-01
   2.60000000e+01  1.00000000e+00]
 [-2.48429999e-02  4.77660000e-01  3.24369997e-01 ...  5.84720001e-02
   2.50000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['A', 'large', 'room', ""doesn't"", 'always', 'need', 'barriers', 'to', 'feel', 'divided', 'Place', 'a', 'long', 'sofa', 'with', 'a', 'low', 'or', 'nonexistent', 'back', 'across', 'the', 'center', 'of', 'the', 'room', 'to', 'break', 'the', 'room', 'up', 'into', 'sections', 'while', 'still', 'allowing', 'people', 'to', 'talk', 'across', 'it']",35,"[10, 27, 35]","[[36, 38], []]","[[-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  2.36420006e-01
   3.50000000e+01  1.00000000e+00]
 [-8.73640001e-01  1.10510004e+00 -7.19770014e-01 ... -1.46950006e-01
   3.40000000e+01  1.00000000e+00]
 [-2.48429999e-02  4.77660000e-01  3.24369997e-01 ...  5.84720001e-02
   3.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Place', 'a', 'long', 'sofa', 'with', 'a', 'low', 'or', 'nonexistent', 'back', 'across', 'the', 'center', 'of', 'the', 'room', 'to', 'break', 'the', 'room', 'up', 'into', 'sections', 'while', 'still', 'allowing', 'people', 'to', 'talk', 'across', 'it', 'This', 'is', 'a', 'great', 'solution', 'if', 'you', 'wish', 'to', 'host', 'a', 'large', 'number', 'of', 'guests', 'but', 'dislike', 'the', 'empty', 'or', 'bare', 'feeling', 'of', 'the', 'room', 'large', 'enough', 'to', 'host', 'them', 'all']",40,[40],"[[45], []]","[[-2.45059997e-01  4.48100008e-02  3.27899992e-01 ...  3.76599997e-01
   4.00000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  2.36420006e-01
   3.90000000e+01  1.00000000e+00]
 [-2.41490006e-01  4.37330008e-01 -3.26229990e-01 ...  2.12060004e-01
   3.80000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Similarly', 'a', 'kitchen', 'counter', 'or', 'bar', 'counter', 'can', 'divide', 'a', 'large', 'room', 'into', 'a', 'kitchen', 'and', 'dining', 'area', 'Consider', 'a', 'screen', 'or', 'room', 'divider', 'that', 'suits', 'your', 'style']",18,[18],"[[20], [22, 23]]","[[-0.60101998  0.25312999 -0.19177    ... -0.32943001 18.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.23642001 17.
   1.        ]
 [-0.38766     0.64020002  0.15974    ...  0.66617    16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['A', 'transparent', 'divider', 'will', 'let', 'light', 'through', 'to', 'keep', 'the', 'hint', 'of', 'a', 'larger', 'room', 'while', 'an', 'opaque', 'one', 'will', 'create', 'a', 'more', 'solid', 'effect', 'Dividers', 'require', 'no', 'special', 'installation', 'and', 'can', 'easily', 'be', 'moved', 'if', 'you', 'change', 'your', 'mind']",37,"[37, 34]","[[39], []]","[[-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  2.36420006e-01
   3.70000000e+01  1.00000000e+00]
 [-9.51070011e-01  1.64440006e-01 -2.42899999e-01 ...  5.86650014e-01
   3.60000000e+01  1.00000000e+00]
 [-1.22160003e-01  3.68489996e-02  8.07839990e-01 ...  3.98220003e-01
   3.50000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['A', 'transparent', 'divider', 'will', 'let', 'light', 'through', 'to', 'keep', 'the', 'hint', 'of', 'a', 'larger', 'room', 'while', 'an', 'opaque', 'one', 'will', 'create', 'a', 'more', 'solid', 'effect', 'Dividers', 'require', 'no', 'special', 'installation', 'and', 'can', 'easily', 'be', 'moved', 'if', 'you', 'change', 'your', 'mind']",34,"[37, 34]","[[25], []]","[[-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  2.36420006e-01
   3.40000000e+01  1.00000000e+00]
 [-9.51070011e-01  1.64440006e-01 -2.42899999e-01 ...  5.86650014e-01
   3.30000000e+01  1.00000000e+00]
 [-1.22160003e-01  3.68489996e-02  8.07839990e-01 ...  3.98220003e-01
   3.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Decide', 'how', 'you', 'want', 'the', 'room', 'to', 'feel']",0,[0],"[[1, 5, 7], []]","[[ 0.12396    -0.19616     0.43959001 ... -0.046789    0.
   1.        ]
 [-0.23769     0.59391999  0.58696997 ...  0.50308001  1.
   2.        ]
 [-0.49886     0.76602     0.89750999 ...  0.78504002  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Colors', 'can', 'create', 'a', 'sense', 'of', 'calm', 'or', 'rev', 'up', 'your', 'mood', 'Decide', 'if', 'you', 'want', 'to', 'feel', 'soothed', 'when', 'you', 'spend', 'time', 'in', 'your', 'room', 'or', 'if', 'you', 'want', 'to', 'feel', 'peppy', 'and', 'full', 'of', 'energy']",12,[12],"[[17], []]","[[-7.42549971e-02  8.58430028e-01 -1.34409994e-01 ...  8.24229978e-03
   1.20000000e+01  1.00000000e+00]
 [-7.17660010e-01  8.08709979e-01  3.18679988e-01 ...  2.85829991e-01
   1.10000000e+01  1.00000000e+00]
 [-2.63830006e-01  2.63729990e-01 -3.49550009e-01 ...  1.56839997e-01
   1.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Decide', 'if', 'you', 'want', 'to', 'feel', 'soothed', 'when', 'you', 'spend', 'time', 'in', 'your', 'room', 'or', 'if', 'you', 'want', 'to', 'feel', 'peppy', 'and', 'full', 'of', 'energy', 'Look', 'through', 'decorating', 'magazines', 'and', 'websites']",25,[25],"[[27, 28, 30], []]","[[ 0.12396    -0.19616     0.43959001 ... -0.046789   25.
   1.        ]
 [-0.26269001  0.64240003  0.84802997 ...  0.23229    24.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.78504002 23.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Look', 'through', 'decorating', 'magazines', 'and', 'websites', 'Create', 'a', 'file', 'with', 'images', 'you', 'like', 'and', 'use', 'these', 'as', 'a', 'guide', 'to', 'help', 'you', 'decide', 'what', 'you', 'want', 'to', 'do']",6,"[6, 14]","[[8], []]","[[-0.23191001  0.61425     0.72978997 ...  0.48365     6.
   1.        ]
 [ 0.059074   -0.042707    0.25870001 ... -0.0081603   5.
   1.        ]
 [-0.6092      0.41       -0.75939    ...  0.48072001  4.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Look', 'through', 'decorating', 'magazines', 'and', 'websites', 'Create', 'a', 'file', 'with', 'images', 'you', 'like', 'and', 'use', 'these', 'as', 'a', 'guide', 'to', 'help', 'you', 'decide', 'what', 'you', 'want', 'to', 'do']",14,"[6, 14]","[[8, 10], []]","[[-2.31910005e-01  6.14250004e-01  7.29789972e-01 ...  4.83649999e-01
   1.40000000e+01  1.00000000e+00]
 [ 5.90739995e-02 -4.27069999e-02  2.58700013e-01 ... -8.16029962e-03
   1.30000000e+01  1.00000000e+00]
 [-6.09200001e-01  4.09999996e-01 -7.59389997e-01 ...  4.80720013e-01
   1.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Create', 'a', 'file', 'with', 'images', 'you', 'like', 'and', 'use', 'these', 'as', 'a', 'guide', 'to', 'help', 'you', 'decide', 'what', 'you', 'want', 'to', 'do', 'Look', 'for', 'images', 'of', 'rooms', 'that', 'have', 'an', 'overall', 'feel', 'that', 'you', 'like']",22,[22],"[[24, 26], []]","[[-2.63830006e-01  2.63729990e-01 -3.49550009e-01 ...  1.56839997e-01
   2.20000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  2.36420006e-01
   2.10000000e+01  1.00000000e+00]
 [-6.05030000e-01  3.56319994e-01  1.69799998e-01 ... -4.45699990e-01
   2.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Look', 'for', 'images', 'of', 'rooms', 'that', 'have', 'an', 'overall', 'feel', 'that', 'you', 'like', 'Save', 'images', 'that', 'have', 'elements', 'or', 'details', 'that', 'appeal', 'to', 'you']",13,[13],"[[14], []]","[[-0.23191001  0.61425     0.72978997 ...  0.48365    13.
   1.        ]
 [-0.14401001  0.32554001  0.14257    ... -0.073074   12.
   1.        ]
 [-0.2703      0.53390002 -0.044014   ... -0.16654    11.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Save', 'images', 'that', 'have', 'elements', 'or', 'details', 'that', 'appeal', 'to', 'you', 'Make', 'notes', 'to', 'yourself', 'about', 'why', 'you', 'like', 'a', 'particular', 'room', 'or', 'look']",11,[11],"[[12], []]","[[-0.19641     0.30965999  0.24736001 ... -0.79356998 11.
   1.        ]
 [-0.2703      0.53390002 -0.044014   ... -0.16654    10.
   1.        ]
 [-0.093337    0.19043     0.68457001 ...  0.54892999  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Make', 'notes', 'to', 'yourself', 'about', 'why', 'you', 'like', 'a', 'particular', 'room', 'or', 'look', 'You', 'may', 'forget', 'if', 'you', 'collect', 'a', 'lot', 'of', 'images']",15,"[15, 18]","[[-1], []]","[[-0.33252001  0.073082    0.34678    ...  0.28027001 15.
   1.        ]
 [-0.26802999  0.61177999  0.24287    ...  0.46722999 14.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ... -0.15983    13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Make', 'notes', 'to', 'yourself', 'about', 'why', 'you', 'like', 'a', 'particular', 'room', 'or', 'look', 'You', 'may', 'forget', 'if', 'you', 'collect', 'a', 'lot', 'of', 'images']",18,"[15, 18]","[[20, 22], []]","[[-0.33252001  0.073082    0.34678    ...  0.28027001 18.
   1.        ]
 [-0.26802999  0.61177999  0.24287    ...  0.46722999 17.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ... -0.15983    16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['You', 'may', 'forget', 'if', 'you', 'collect', 'a', 'lot', 'of', 'images', 'Pin', 'up', 'print', 'images', 'in', 'your', 'room', 'and', 'visualize', 'how', 'different', 'looks', 'would', 'work', 'in', 'your', 'space']",10,"[10, 18]","[[12, 13], []]","[[-0.49886     0.76602     0.89750999 ...  0.78504002 10.
   1.        ]
 [ 0.082528   -0.07529     0.014696   ... -0.38653001  9.
   1.        ]
 [-0.26047     0.50585997  0.77614999 ...  0.3177      8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['You', 'may', 'forget', 'if', 'you', 'collect', 'a', 'lot', 'of', 'images', 'Pin', 'up', 'print', 'images', 'in', 'your', 'room', 'and', 'visualize', 'how', 'different', 'looks', 'would', 'work', 'in', 'your', 'space']",18,"[10, 18]","[[21], []]","[[-4.98860002e-01  7.66020000e-01  8.97509992e-01 ...  7.85040021e-01
   1.80000000e+01  1.00000000e+00]
 [ 8.25280026e-02 -7.52900019e-02  1.46960001e-02 ... -3.86530012e-01
   1.70000000e+01  1.00000000e+00]
 [-2.60470003e-01  5.05859971e-01  7.76149988e-01 ...  3.17699999e-01
   1.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Pin', 'up', 'print', 'images', 'in', 'your', 'room', 'and', 'visualize', 'how', 'different', 'looks', 'would', 'work', 'in', 'your', 'space', 'Select', 'a', 'color', 'scheme']",17,[17],"[[19, 20], []]","[[-1.06439996e+00 -7.06759989e-01 -4.87399995e-01 ... -5.61100006e-01
   1.70000000e+01  1.00000000e+00]
 [ 2.14690000e-01  4.33670014e-01  3.39639992e-01 ...  4.02990013e-01
   1.60000000e+01  1.00000000e+00]
 [-5.55040002e-01  2.86029994e-01 -1.09200001e+00 ...  8.93470016e-04
   1.50000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Colors', 'will', 'also', 'range', 'from', 'light', 'to', 'medium', 'to', 'dark', 'Accent', 'colors', 'or', 'trim', 'colors', 'should', 'have', 'the', 'same', 'tone', 'as', 'the', 'wall', 'and', 'ceiling', 'but', 'you', 'can', 'use', 'color', 'intensity', 'or', 'color', 'families', 'that', 'complement', 'each', 'other', 'to', 'create', 'contrast']",28,"[28, 39]","[[29, 30], [32, 33]]","[[-7.42549971e-02  8.58430028e-01 -1.34409994e-01 ...  8.24229978e-03
   2.80000000e+01  1.00000000e+00]
 [-2.67030001e-01  4.49110001e-01  5.54780006e-01 ...  4.65000004e-01
   2.70000000e+01  1.00000000e+00]
 [-3.38189989e-01  6.45679981e-02 -3.25580016e-02 ...  3.60170007e-01
   2.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Colors', 'will', 'also', 'range', 'from', 'light', 'to', 'medium', 'to', 'dark', 'Accent', 'colors', 'or', 'trim', 'colors', 'should', 'have', 'the', 'same', 'tone', 'as', 'the', 'wall', 'and', 'ceiling', 'but', 'you', 'can', 'use', 'color', 'intensity', 'or', 'color', 'families', 'that', 'complement', 'each', 'other', 'to', 'create', 'contrast']",39,"[28, 39]","[[40], []]","[[-7.42549971e-02  8.58430028e-01 -1.34409994e-01 ...  8.24229978e-03
   3.90000000e+01  1.00000000e+00]
 [-2.67030001e-01  4.49110001e-01  5.54780006e-01 ...  4.65000004e-01
   3.80000000e+01  1.00000000e+00]
 [-3.38189989e-01  6.45679981e-02 -3.25580016e-02 ...  3.60170007e-01
   3.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Warm', 'tones', 'can', 'create', 'a', 'cozy', 'feel', 'while', 'cool', 'tones', 'can', 'make', 'a', 'room', 'feel', 'bigger', 'Choosing', 'coordinating', 'colors', 'of', 'the', 'same', 'intensity', 'can', 'make', 'a', 'room', 'feel', 'more', 'spacious']",16,[16],"[[17, 18], []]","[[-1.06729996  0.60864002  0.39139    ...  0.40621999 16.
   1.        ]
 [ 0.10302     0.87484998  0.30783999 ... -0.29159999 15.
   1.        ]
 [-0.71766001  0.80870998  0.31867999 ...  0.28582999 14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Large', 'rooms', 'can', 'look', 'very', 'dramatic', 'and', 'dynamic', 'if', 'there', 'are', 'sharp', 'contrasts', 'between', 'the', 'intensity', 'of', 'the', 'trim', 'and', 'the', 'wall', 'color', 'Pick', 'a', 'color', 'family', 'to', 'create', 'feeling']",23,"[23, 28]","[[25, 26], []]","[[-0.87364     1.10510004 -0.71977001 ... -0.14695001 23.
   1.        ]
 [-0.047245    0.7687      0.057773   ... -0.17944001 22.
   1.        ]
 [-0.71766001  0.80870998  0.31867999 ...  0.28582999 21.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Large', 'rooms', 'can', 'look', 'very', 'dramatic', 'and', 'dynamic', 'if', 'there', 'are', 'sharp', 'contrasts', 'between', 'the', 'intensity', 'of', 'the', 'trim', 'and', 'the', 'wall', 'color', 'Pick', 'a', 'color', 'family', 'to', 'create', 'feeling']",28,"[23, 28]","[[29], []]","[[-0.87364     1.10510004 -0.71977001 ... -0.14695001 28.
   1.        ]
 [-0.047245    0.7687      0.057773   ... -0.17944001 27.
   1.        ]
 [-0.71766001  0.80870998  0.31867999 ...  0.28582999 26.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Like', 'the', 'perfect', 'clear', 'light', 'blue', 'of', 'a', 'summer', 'sky', 'or', 'the', 'deep', 'blue', 'of', 'the', 'ocean', 'the', 'soothing', 'quality', 'of', 'blues', 'won’t', 'vary', 'much', 'with', 'intensity', 'Try', 'green', 'colors', 'for', 'a', 'good', 'balance', 'between', 'warm', 'and', 'cool']",27,[27],"[[28, 29], []]","[[-0.2687      0.81708002  0.69896001 ...  0.31121999 27.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 26.
   1.        ]
 [ 0.34387001  0.40000001  0.53077    ...  0.30271    25.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Neutrals', 'like', 'beiges', 'or', 'whites', 'will', 'almost', 'always', 'have', 'a', 'hint', 'of', 'color', 'and', 'tone', 'If', 'you', 'want', 'a', 'very', 'quiet', 'space', 'these', 'are', 'a', 'good', 'choice', 'and', 'you', 'can', 'introduce', 'a', 'suggestion', 'of', 'warmth', 'or', 'coolness', 'by', 'choosing', 'a', 'neutral', 'with', 'warm', 'or', 'cool', 'colored', 'tints']",17,"[17, 30, 38]","[[20, 21], []]","[[-0.17294     0.63309997  0.59202999 ...  0.57437998 17.
   1.        ]
 [-0.2687      0.81708002  0.69896001 ...  0.31121999 16.
   1.        ]
 [ 0.030224    0.40792    -0.37452    ...  0.17423999 15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
